,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
29,BANDHANBNK.NS,Bandhan Bank Limited,379.30,-15.40,-3.90%,21.016M,16.805M,611.166B,20.22
30,AV-B.L,Aviva plc 8.375% CUM IRRD PRF GBP1,143.00,-0.50,-0.35%,"27,863","74,780",5.794B,4.13
31,SLA.L,Standard Life Aberdeen plc,263.90,-4.90,-1.82%,3.435M,7.769M,5.977B,23.77
32,BVIC.JK,PT Bank Victoria International Tbk,67.00,-1.00,-1.47%,"374,400","542,370",593.783B,N/A
33,6030.HK,CITIC Securities Company Limited,20.750,+1.470,+7.62%,96.868M,23.766M,612.183B,18.38
34,KKRC.MX,KKR & Co. Inc.,697.37,0.00,0.00%,0,"7,568",587.596B,399.64
35,003540.KS,"Daishin Securities Co., Ltd.","9,900.00",+40.00,+0.41%,"53,217","167,932",636.245B,N/A
36,ICICIGI.BO,ICICI Lombard General Insurance Company Limited,"1,287.95",+15.40,+1.21%,"20,578","57,661",585.329B,49.18
37,ICICIGI.NS,ICICI Lombard General Insurance Company Limited,"1,288.40",+14.70,+1.15%,"598,160",1.038M,585.006B,49.19
38,AIG.MX,"American International Group, Inc.",665.00,-3.54,-0.53%,"2,022",952,558.005B,134.13
39,600030.SS,CITIC Securities Company Limited,33.50,+2.37,+7.61%,690.476M,130.026M,558.19B,34.08
40,PADI.JK,PT Minna Padi Investama Sekuritas Tbk,50.00,0.00,0.00%,100,"16,567",565.36B,N/A
41,SECURITY.SN,Grupo Security S.A.,153.00,0.00,0.00%,"9,258","353,733",565.335B,8.50
42,8795.T,"T&D Holdings, Inc.",940.00,-18.00,-1.88%,2.589M,3.318M,564.648B,8.62
43,LPGI.JK,PT Lippo General Insurance Tbk,"3,750.00",0.00,0.00%,"8,800","2,388",562.5B,5.63
44,RELI.JK,PT Reliance Sekuritas Indonesia Tbk,312.00,0.00,0.00%,100,"2,167",561.6B,N/A
45,ILC.SN,Inversiones La Construccion S.A.,"5,550.70",0.00,0.00%,197,"7,589",555.07B,17.54
46,HABITAT.SN,Administradora de Fondos de Pensiones Habitat S.A.,555.00,0.00,0.00%,"4,345","50,758",555B,6.47
47,003475.KS,"Yuanta Securities Korea Co., Ltd.","2,050.00",+20.00,+0.99%,"53,442","279,137",557.463B,N/A
48,BCSN.MX,Barclays PLC,129.30,0.00,0.00%,0,245,556.268B,"1,154.46"
49,HDFCAMC.NS,HDFC Asset Management Company Limited,"2,557.00",-62.20,-2.37%,"352,248","434,064",544.523B,43.16
50,003470.KS,"Yuanta Securities Korea Co., Ltd.","2,690.00",-40.00,-1.47%,"252,527","501,617",543.937B,N/A
51,PRU.MX,"Prudential Financial, Inc.","1,349.00",0.00,0.00%,0,543,523.803B,185.66
52,2882.TW,"Cathay Financial Holding Co., Ltd.",40.95,0.00,0.00%,13.077M,18.063M,539.279B,7.45
53,2882B.TW,"Cathay Financial Holding Co., Ltd.",63.20,+0.10,+0.16%,"52,000","72,015",538.237B,N/A
54,000400.KS,"Lotte Non - Life Insurance Co., Ltd.","1,730.00",0.00,0.00%,"149,006","891,615",534.76B,N/A
55,BBVA.MX,"Banco Bilbao Vizcaya Argentaria, S.A.",80.00,0.00,0.00%,203,"44,287",542.246B,111.42
56,HSBC-PA,HSBC Holdings plc ADR A 1/40PF A,25.76,-0.01,-0.04%,"24,712","102,716",527.037B,54.58
57,8473.T,"SBI Holdings, Inc.","2,290.00",-137.00,-5.64%,3.606M,1.787M,528.592B,15.53
58,2882A.TW,"Cathay Financial Holding Co., Ltd.",63.00,+0.10,+0.16%,"491,000","192,416",522.304B,11.46
59,STJ.L,St. James's Place plc,958.60,-21.00,-2.14%,"739,603",1.883M,5.146B,34.86
60,SCB-R.BK,The Siam Commercial Bank Public Company Limited,73.00,+1.00,+1.39%,13.623M,N/A,500.572B,6.12
61,IDBI.NS,IDBI Bank Limited,48.40,-2.50,-4.91%,"409,644",4.326M,497.978B,N/A
62,IDBI.BO,IDBI Bank Limited,47.95,-2.50,-4.96%,"460,246","747,561",497.75B,N/A
63,1658.HK,"Postal Savings Bank of China Co., Ltd.",4.780,+0.020,+0.42%,23.588M,36.572M,478.54B,N/A
64,012630.KS,"HDC HOLDINGS CO.,Ltd","8,630.00",+40.00,+0.47%,"136,401","467,311",473.115B,N/A
65,ASRM.JK,PT Asuransi Ramayana Tbk,"1,990.00",-5.00,-0.25%,500,"1,477",465.789B,6.60
66,2881B.TW,"Fubon Financial Holding Co., Ltd.",63.90,+0.10,+0.16%,"50,000","53,924",462.116B,9.86
67,VTBR.ME,VTB Bank (public joint-stock company),0.0353,-0.0004,-1.13%,1.323B,34.838B,457.757B,0.00
68,PHNX.L,Phoenix Group Holdings plc,633.60,-8.80,-1.37%,"793,124",1.505M,4.573B,73.67
69,IBFN.JK,PT Intan Baruprana Finance Tbk,300.00,0.00,0.00%,"3,300","6,448",455.196B,N/A
70,082640.KS,"Tong Yang Life Insurance Co., Ltd.","2,920.00",-10.00,-0.34%,"51,004","190,766",455.108B,N/A
71,0388.HK,Hong Kong Exchanges and Clearing Limited,358.000,+10.200,+2.93%,7.153M,6.67M,453.887B,47.80
72,NDAQ.MX,"Nasdaq, Inc.","2,752.71",+28.42,+1.04%,0,N/A,449.264B,629.91
73,MNG.L,M&G plc,173.20,+2.20,+1.29%,4.772M,12.451M,4.502B,4.03
74,BLAK34.SA,"BlackRock, Inc.",501.89,0.00,0.00%,0,69,446.14B,18.60
75,SPGI34.SA,S&P Global Inc.,459.21,0.00,0.00%,0,57,440.331B,191.92
76,2891C.TW,"CTBC Financial Holding Co., Ltd.",64.40,+0.10,+0.16%,"17,000","28,021",444.725B,29.05
77,2881A.TW,"Fubon Financial Holding Co., Ltd.",63.60,+0.10,+0.16%,"325,000","149,128",443.721B,9.81
78,8593.T,Mitsubishi UFJ Lease & Finance Company Limited,495.00,-7.00,-1.39%,1.97M,1.871M,441.081B,6.25
79,2881.TW,"Fubon Financial Holding Co., Ltd.",43.10,-0.20,-0.46%,10.812M,13.426M,441.068B,6.65
80,BRK-A,Berkshire Hathaway Inc.,"272,108.75",+468.75,+0.17%,129,554,440.901B,44.30
81,2891B.TW,"CTBC Financial Holding Co., Ltd.",67.30,0.00,0.00%,"212,000","47,325",440.253B,N/A
82,BRK-B,Berkshire Hathaway Inc.,181.07,-0.08,-0.04%,1.952M,7.223M,439.948B,0.03
83,2886.TW,"Mega Financial Holding Co., Ltd.",32.05,+0.05,+0.16%,18.951M,21.338M,435.874B,18.74
84,MUTHOOTFIN.BO,Muthoot Finance Limited,"1,085.20",-19.10,-1.73%,"60,548","123,223",435.205B,13.88
85,MUTHOOTFIN.NS,Muthoot Finance Limited,"1,085.20",-18.10,-1.64%,1.524M,2.766M,435.6B,13.88
86,RSA.L,RSA Insurance Group plc,419.00,-6.80,-1.60%,"848,524",4.642M,4.335B,12.89
87,V.SN,Visa Inc.,196.81,0.00,0.00%,195,149,426.578B,35.42
88,FSRP.JO,FirstRand Limited ZAR0.01 NON-CUM 'B' NON-RED,"7,000.00",0.00,0.00%,"31,006","23,997",392.643B,"1,543.55"
89,3328.HK,"Bank of Communications Co., Ltd.",4.850,-0.020,-0.41%,26.207M,25.606M,432.56B,4.34
90,V,Visa Inc.,194.04,-0.16,-0.08%,3.139M,9.726M,426.215B,34.92
91,030610.KS,"Kyobo Securities Co ., Ltd","6,690.00",+200.00,+3.08%,"100,236","153,299",425.214B,N/A
92,AXPB34.SA,American Express Company,517.17,0.00,0.00%,0,315,401.103B,77.99
93,7186.T,"Concordia Financial Group, Ltd.",342.00,-3.00,-0.87%,3.634M,3.379M,412.551B,8.91
94,2891.TW,"CTBC Financial Holding Co., Ltd.",21.15,-0.05,-0.24%,49.022M,39.097M,412.362B,9.54
95,IBKR.MX,"Interactive Brokers Group, Inc.",955.78,0.00,0.00%,0,27,434.755B,463.52
96,601328.SS,"Bank of Communications Co., Ltd.",5.66,+0.01,+0.18%,261.358M,59.426M,396.78B,5.81
97,001510.KS,"SK Securities Co., Ltd.",894.00,+13.00,+1.48%,114.709M,43.234M,399.713B,N/A
98,BRKA.VI,Berkshire Hathaway Inc.,"242,500.00",0.00,0.00%,0,0,389.128B,39.48
99,BRH.F,Berkshire Hathaway Inc.,"239,000.00","-1,500.00",-0.62%,1,0,386.7B,38.91
0,BRKB.VI,Berkshire Hathaway Inc.,160.62,-0.38,-0.24%,192,304,388.209B,0.03
1,BRYN.DE,Berkshire Hathaway Inc.,159.66,-1.70,-1.05%,"7,017","18,287",385.553B,0.03
2,BRYN.F,Berkshire Hathaway Inc.,159.66,-1.70,-1.05%,"2,005","2,997",385.028B,0.03
3,8355.T,"The Shizuoka Bank, Ltd.",689.00,-6.00,-0.86%,1.129M,1.936M,388.529B,10.53
4,INVE-A.ST,Investor AB (publ),503.50,+1.00,+0.20%,"87,300","146,234",387.461B,14.83
5,601166.SS,"Industrial Bank Co., Ltd.",18.63,+0.28,+1.53%,217.752M,61.203M,387.023B,5.90
6,8252.T,"Marui Group Co., Ltd.","1,802.00",-73.00,-3.89%,2.277M,1.243M,386.37B,15.33
7,INVE-B.ST,Investor AB (publ),506.20,-0.80,-0.16%,"701,819",1.247M,386.081B,14.91
8,010050.KS,"Woori Investment Bank Co., Ltd.",572.00,-2.00,-0.35%,"775,682",2.492M,385.605B,N/A
9,INDUSINDBK.BO,IndusInd Bank Limited,552.85,+26.65,+5.06%,3.954M,1.731M,383.511B,8.62
10,INDUSINDBK.NS,IndusInd Bank Limited,552.60,+26.30,+5.00%,81.329M,29.694M,383.265B,8.62
11,PSH.L,"Pershing Square Holdings, Ltd.","1,932.00",+26.00,+1.36%,"140,449","202,426",3.818B,192.74
12,001725.KS,"Shinyoung Securities Co., Ltd.","43,450.00",0.00,0.00%,282,"1,858",373.346B,N/A
13,3V64.F,Visa Inc.,171.64,-2.60,-1.49%,571,"1,829",371.508B,30.89
14,VISA.VI,Visa Inc.,172.22,-3.34,-1.90%,6,62,369.961B,31.00
15,DLG.L,Direct Line Insurance Group plc,277.60,-3.40,-1.21%,1.277M,5.373M,3.788B,9.51
16,3V64.DE,Visa Inc.,171.00,-5.00,-2.84%,"4,415","8,859",366.422B,30.78
17,ICP.L,Intermediate Capital Group plc,"1,300.00",-7.00,-0.54%,"256,610",1.286M,3.776B,34.03
18,003535.KS,"Hanwha Investment & Securities Co., Ltd.","2,220.00",+85.00,+3.98%,"572,723","445,916",376.834B,N/A
19,085620.KS,"Mirae Asset Life Insurance Co., Ltd.","2,820.00",+40.00,+1.44%,"72,383","137,818",376.402B,N/A
20,8331.T,"The Chiba Bank, Ltd.",506.00,-6.00,-1.17%,1.945M,2.452M,375.863B,7.92
21,IDCBY,Industrial and Commercial Bank of China Limited,13.16,-0.03,-0.23%,"6,433","120,332",390.819B,5.26
22,FCIT.L,F&C Investment Trust PLC,690.01,+0.01,+0.00%,"369,141","405,273",3.738B,5.53
23,CUPRUM.SN,Administradora de Fondos de Pensiones Cuprum S.A.,29.00,+0.01,+0.03%,"625,000","83,443",370.339B,9.47
24,001720.KS,"Shinyoung Securities Co., Ltd.","43,600.00",-100.00,-0.23%,"2,244","6,244",372.491B,N/A
25,JPM-PC,JPMorgan Chase & Co.,27.49,+0.03,+0.11%,"25,395","157,188",360.608B,3.09
26,JPM-PD,JPMorgan Chase & Co.,26.71,+0.03,+0.11%,"35,289","205,181",354.858B,3.00
27,1339.HK,The People's Insurance Company (Group) of China Limited,3.020,+0.060,+2.03%,159.483M,34.173M,343.688B,6.63
28,003530.KS,"Hanwha Investment & Securities Co., Ltd.","1,675.00",+5.00,+0.30%,"264,468",1.296M,358.232B,N/A
29,600000.SS,"Shanghai Pudong Development Bank Co., Ltd.",12.14,+0.03,+0.25%,104.879M,25.621M,356.335B,6.35
30,PNB.BO,Punjab National Bank,37.25,+0.50,+1.36%,2.925M,1.91M,350.546B,46.56
31,PNB.NS,Punjab National Bank,37.25,+0.45,+1.22%,81.448M,37.607M,350.07B,46.56
32,JPM.SN,JPMorgan Chase & Co.,92.57,+0.07,+0.08%,397,82,281.514B,10.40
33,8410.T,"Seven Bank, Ltd.",294.00,-3.00,-1.01%,2.768M,3.827M,346.429B,13.30
34,WBCPI.AX,Westpac Banking Corporation,101.11,+0.21,+0.21%,"8,656","9,277",346.688B,75.01
35,601066.SS,"CSC Financial Co., Ltd.",53.82,+3.66,+7.30%,99.238M,41.936M,343.66B,73.63
36,IDCBF,Industrial and Commercial Bank of China Limited,0.6290,-0.0410,-6.12%,300,"99,424",367.74B,5.03
37,ICK.F,Industrial and Commercial Bank of China Limited,0.5900,+0.0150,+2.61%,"14,060","4,591",355.343B,4.72
38,BAC-PL,Bank of America Corporation,"1,359.80",+4.02,+0.30%,"2,402","11,001",267.432B,552.76
39,WBCPE.AX,Westpac Banking Corporation,99.75,+0.08,+0.08%,"5,311","7,756",342.025B,74.00
40,ICK.VI,Industrial and Commercial Bank of China Limited,0.5908,-0.0015,-0.25%,0,4,345.432B,N/A
41,2601.HK,"China Pacific Insurance (Group) Co., Ltd.",26.250,+1.100,+4.37%,29.794M,15.525M,327.398B,7.68
42,2884.TW,"E.SUN Financial Holding Company, Ltd.",28.45,+0.15,+0.53%,23.376M,30.283M,330.575B,17.04
43,034950.KQ,"Korea Ratings Co., Ltd.","74,000.00",+500.00,+0.68%,"5,276",605,330.104B,N/A
44,WBCPH.AX,Westpac Banking Corporation,98.60,0.00,0.00%,"7,224","10,297",338.082B,73.15
45,BAC-PK,Bank of America Corporation,26.40,+0.02,+0.07%,"9,245","74,124",264.863B,10.73
46,YESBANK.BO,Yes Bank Limited,26.10,+0.35,+1.36%,2.549M,1.958M,327.568B,N/A
47,HICL.L,HICL Infrastructure PLC,176.00,+0.80,+0.46%,1.979M,2.14M,3.28B,65.19
48,YESBANK.NS,Yes Bank Limited,26.05,+0.30,+1.17%,33.182M,23.663M,326.941B,N/A
49,601319.SS,The People's Insurance Company (Group) of China Limited,8.39,+0.40,+5.01%,298.676M,52.777M,322.561B,16.75
50,CABKN.MX,"CaixaBank, S.A.",48.73,0.00,0.00%,0,"31,442",320.852B,N/A
51,8354.T,"Fukuoka Financial Group, Inc.","1,667.00",-28.00,-1.65%,"609,100","865,653",318.627B,2.87
52,CHME34.SA,CME Group Inc.,224.00,+1.12,+0.50%,240,132,319.747B,33.63
53,IGG.L,IG Group Holdings plc,858.00,-4.50,-0.52%,"288,229",1.196M,3.17B,21.24
54,000370.KS,"Hanwha General Insurance Co., Ltd.","2,710.00",-40.00,-1.45%,"598,154","809,641",316.363B,N/A
55,6886.HK,"Huatai Securities Co., Ltd.",16.000,+0.880,+5.82%,25.251M,7.952M,316.402B,10.27
56,000547.KS,"Heungkuk Fire & Marine Insurance Co., Ltd.","25,000.00",+850.00,+3.52%,"10,526","21,528",312.007B,N/A
57,BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,"2,799.85",-53.05,-1.86%,"102,985","55,381",311.43B,10.41
58,PEGE.JK,PT Panca Global Kapital Tbk,110.00,-1.00,-0.90%,"5,100","10,843",311.676B,N/A
59,BAJAJHLDNG.BO,Bajaj Holdings & Investment Limited,"2,799.90",-51.40,-1.80%,"4,006","2,550",311.612B,10.41
60,ELEKTRA.MX,"Grupo Elektra, S.A.B. de C.V.","1,262.16",-16.28,-1.27%,"4,253","43,602",309.966B,24.79
61,BAC-PC,Bank of America Corporation,25.67,+0.01,+0.06%,"6,807","88,425",260.126B,10.44
62,JPM,JPMorgan Chase & Co.,92.10,-0.22,-0.24%,6.994M,24.745M,280.631B,10.35
63,BAC-PE,Bank of America Corporation,23.70,+0.08,+0.32%,"9,720","21,085",281.506B,9.63
64,KTB-R.BK,Krung Thai Bank Public Company Limited,10.40,+0.10,+0.97%,22.372M,N/A,307.903B,5.12
65,000001.SZ,"Ping An Bank Co., Ltd.",15.76,+0.28,+1.81%,263.134M,93.409M,305.837B,10.56
66,2378.HK,Prudential plc,120.400,-0.600,-0.50%,"12,020","32,893",316.977B,51.03
67,C1BL34.SA,Chubb Limited,172.41,0.00,0.00%,0,8,307.504B,21.49
68,ASHM.L,Ashmore Group PLC,424.40,-4.60,-1.07%,"668,748",1.691M,3.025B,13.82
69,BANVIDA.SN,"Banvida, S.A.",210.98,+5.88,+2.87%,"3,797","42,741",298.849B,9.93
70,MA,Mastercard Incorporated,298.65,-0.86,-0.29%,1.17M,4.821M,299.767B,38.17
71,WFC-PL,Wells Fargo & Company,"1,317.50",-5.50,-0.42%,324,"9,245",205.913B,455.88
72,ANZPE.AX,Australia and New Zealand Banking Group Limited,101.29,+0.28,+0.28%,"3,195","11,779",289.509B,69.57
73,601601.SS,"China Pacific Insurance (Group) Co., Ltd.",33.77,+1.07,+3.27%,88.667M,25.732M,295.404B,9.96
74,8303.T,"Shinsei Bank, Limited","1,281.00",+10.00,+0.79%,1.248M,1.33M,293.829B,6.72
75,TIFA.JK,PT Tifa Finance Tbk,272.00,-2.00,-0.73%,"823,100","61,582",293.678B,9.27
76,1988.HK,"China Minsheng Banking Corp., Ltd.",5.350,+0.040,+0.75%,56.814M,25.28M,299.974B,3.92
77,KBANK-R.BK,Kasikornbank Public Company Limited,92.75,+2.00,+2.20%,14.622M,N/A,286.946B,6.29
78,BML-PL,Bank of America Corporation,22.09,-0.11,-0.50%,"9,409","34,944",272.175B,8.98
79,USBC34.SA,U.S. Bancorp,191.62,0.00,0.00%,0,143,287.118B,49.35
80,WFC-PY,Wells Fargo & Company,25.47,+0.05,+0.20%,"3,847","50,557",207.972B,8.81
81,8369.T,"The Bank of Kyoto, Ltd.","3,830.00",-70.00,-1.79%,"113,900","162,189",289.386B,14.22
82,YULE.JK,PT Yulie Sekuritas Indonesia Tbk,162.00,+3.00,+1.89%,"1,000","857,909",289.17B,N/A
83,2892.TW,"First Financial Holding Co., Ltd.",23.15,-0.05,-0.22%,17.103M,20.356M,288.493B,16.49
84,WFC-PN,Wells Fargo & Company,24.91,-0.02,-0.07%,"3,579","52,778",210.006B,8.62
85,WFC-PO,Wells Fargo & Company,24.90,+0.02,+0.10%,"7,499","47,182",210.317B,8.62
86,7167.T,"Mebuki Financial Group, Inc.",248.00,-3.00,-1.20%,3.078M,3.192M,287.509B,7.97
87,PCT.L,Polar Capital Technology Trust plc,"2,117.17",-2.83,-0.13%,"161,442","314,534",2.901B,9.74
88,WFC-PP,Wells Fargo & Company,24.99,+0.02,+0.08%,"13,379","41,728",210.571B,8.65
89,WFC-PW,Wells Fargo & Company,25.29,+0.04,+0.16%,"3,306","61,675",205.731B,8.75
90,000545.KS,"Heungkuk Fire & Marine Insurance Co., Ltd.","5,730.00",+210.00,+3.80%,"28,368","85,940",285.926B,N/A
91,WFC-PX,Wells Fargo & Company,25.14,-0.02,-0.08%,"21,798","79,452",209.407B,8.70
92,WFC-PT,Wells Fargo & Company,25.75,+0.07,+0.27%,"1,474","18,324",212.389B,8.91
93,601688.SS,"Huatai Securities Co., Ltd.",24.14,+0.87,+3.74%,283.183M,61.798M,282.851B,23.69
94,MCOR34.SA,Moody's Corporation,370.21,0.00,0.00%,0,58,286.652B,183.84
95,ABSP.JO,Absa Bank Limited,"63,000.00",+900.00,+1.45%,"2,951","4,374",282.43B,"3,979.03"
96,GICRE.BO,General Insurance Corporation of India,160.95,+9.55,+6.31%,"215,142","24,052",282.371B,N/A
97,GICRE.NS,General Insurance Corporation of India,160.85,+9.50,+6.28%,2.393M,"287,540",282.289B,N/A
98,RCP.L,RIT Capital Partners plc,"1,800.51",-17.49,-0.96%,"152,466","3,220",2.798B,8.15
99,HSX.L,Hiscox Ltd,807.80,+0.20,+0.02%,"431,179",1.78M,2.797B,47.80
0,AJB.L,AJ Bell plc,390.00,0.00,0.00%,"630,084",1.723M,1.6B,46.99
1,WFC-PR,Wells Fargo & Company,26.83,+0.05,+0.19%,"17,088","92,557",197.767B,9.28
2,WFC-PV,Wells Fargo & Company,25.36,-0.03,-0.12%,"16,501","56,049",204.922B,8.78
3,0998.HK,China CITIC Bank Corporation Limited,3.790,+0.010,+0.26%,63M,36.406M,277.307B,3.57
4,8586.T,Hitachi Capital Corporation,"2,369.00",-24.00,-1.00%,"203,900","385,392",276.652B,9.02
5,NABPD.AX,National Australia Bank Limited,103.20,+0.05,+0.05%,"4,780","8,691",281.356B,90.69
6,7164.T,"ZENKOKU HOSHO Co.,Ltd.","4,010.00",-55.00,-1.35%,"275,100","414,471",275.838B,11.30
7,WFC-PQ,Wells Fargo & Company,24.95,+0.03,+0.12%,"29,958","166,654",200.528B,8.63
8,MOEX.ME,Public Joint-Stock Company Moscow Exchange MICEX-RTS,121.86,-0.65,-0.53%,8.254M,13.848M,274.709B,11.94
9,5880.TW,"Taiwan Cooperative Financial Holding Co., Ltd.",21.15,0.00,0.00%,11.67M,15.573M,273.804B,15.90
10,205470.KQ,Humasis Co. Ltd.,"9,880.00",+180.00,+1.86%,5.929M,5.541M,273.62B,N/A
11,600016.SS,"China Minsheng Banking Corp., Ltd.",6.52,0.00,0.00%,334.276M,74.394M,271.501B,5.28
12,BAC-PB,Bank of America Corporation,27.31,+0.07,+0.26%,"7,710","77,791",272.968B,11.10
13,001200.KS,"Eugene Investment & Securities Co.,Ltd.","2,900.00",-45.00,-1.53%,"231,728",1.83M,272.133B,N/A
14,CMC.F,JPMorgan Chase & Co.,82.00,+0.11,+0.13%,"12,402","1,107",249.031B,9.22
15,INPP.L,International Public Partnerships Limited,168.80,+0.40,+0.24%,"783,823",2.482M,2.719B,18.35
16,JPM.VI,JPMorgan Chase & Co.,81.77,-0.15,-0.18%,583,594,248.241B,9.19
17,CMC.DE,JPMorgan Chase & Co.,81.69,-0.27,-0.33%,"28,458","6,653",247.878B,9.18
18,NDA-SE.ST,Nordea Bank Abp,66.23,-0.52,-0.78%,5.288M,9.698M,267.513B,72.30
19,TRUS.JK,PT. Trust Finance Indonesia Tbk,336.00,-10.00,-2.89%,700,"9,330",268.8B,15.74
20,BML-PG,Bank of America Corporation,18.97,-0.07,-0.37%,230,"3,821",256.158B,7.71
21,MAST.VI,Mastercard Incorporated,266.25,-2.85,-1.06%,0,29,263.322B,34.03
22,M4I.DE,Mastercard Incorporated,264.55,-4.90,-1.82%,"1,196","4,821",261.301B,33.81
23,M4I.F,Mastercard Incorporated,263.65,-7.15,-2.64%,463,870,259.114B,33.69
24,MU7.SI,DBS Bank Ltd.,102.19,+0.21,+0.21%,"1,000","1,309",268.371B,41.71
25,BML-PH,Bank of America Corporation,18.95,-0.01,-0.05%,"2,718","14,757",256.932B,7.70
26,QLT.L,Quilter plc,141.65,-0.70,-0.49%,1.602M,4.645M,2.655B,17.71
27,3IN.L,3i Infrastructure plc,296.00,+3.00,+1.02%,"558,079",1.222M,2.639B,11.21
28,B1BT34.SA,Truist Financial Corporation,203.00,0.00,0.00%,0,157,254.834B,59.76
29,KEY1.MX,KeyCorp,262.79,0.00,0.00%,0,N/A,249.372B,192.66
30,AKSI.JK,PT Maming Enam Sembilan Mineral Tbk,360.00,-26.00,-6.74%,"22,900","362,874",259.2B,N/A
31,ATST.L,Alliance Trust PLC,788.00,-9.00,-1.13%,"157,479","12,030",2.575B,4.75
32,601998.SS,China CITIC Bank Corporation Limited,5.99,+0.09,+1.53%,112.674M,25.017M,256.056B,6.64
33,2388.HK,BOC Hong Kong (Holdings) Limited,24.200,-0.350,-1.43%,23.208M,13.607M,255.862B,7.95
34,0011.HK,Hang Seng Bank Limited,132.800,-1.200,-0.90%,2.63M,3.048M,253.892B,10.40
35,BML-PJ,Bank of America Corporation,23.43,+0.18,+0.76%,155,"16,388",270.923B,9.52
36,PNGAY,"Ping An Insurance (Group) Company of China, Ltd.",23.03,+0.47,+2.08%,"70,995","276,606",255.405B,13.24
37,BEZ.L,Beazley plc,415.40,-4.80,-1.14%,"871,567",2.814M,2.528B,9.44
38,UBSG34.SA,UBS Group AG,60.73,0.00,0.00%,0,331,227.884B,47.89
39,ORO-BLANCO.SN,Sociedad de Inversiones Oro Blanco S.A.,1.8300,-0.0170,-0.92%,"495,876",11.045M,250.578B,N/A
40,001500.KS,"Hyundai Motor Securities Co., Ltd.","8,530.00",-20.00,-0.23%,"19,649","109,369",250.245B,N/A
41,KTC-R.BK,Krungthai Card Public Company Limited,30.25,0.00,0.00%,12.98M,N/A,245.764B,1.40
42,MNKS.L,The Monks Investment Trust PLC,"1,109.35",-0.65,-0.06%,"350,522","349,532",2.485B,41.86
43,SCB.BK,The Siam Commercial Bank Public Company Limited,73.00,+1.00,+1.39%,13.623M,17.792M,248.141B,6.12
44,PIAIF,"Ping An Insurance (Group) Company of China, Ltd.",11.19,0.00,0.00%,35,"16,467",250.193B,12.86
45,2880.TW,"Hua Nan Financial Holdings Co., Ltd.",20.35,0.00,0.00%,7.964M,12.551M,247.714B,24.05
46,8570.T,"AEON Financial Service Co., Ltd.","1,128.00",-44.00,-3.75%,1.677M,1.494M,243.425B,6.71
47,IAGPD.AX,Insurance Australia Group Limited,104.49,+0.24,+0.23%,396,"2,889",240.977B,288.64
48,ERBAG.PR,Erste Group Bank AG,588.00,-4.00,-0.68%,"60,609","242,872",242.351B,N/A
49,BAPN.MX,Credicorp Ltd.,"2,956.00",0.00,0.00%,0,260,237.382B,256.93
50,PZXB.F,"Ping An Insurance (Group) Company of China, Ltd.",20.16,+0.11,+0.52%,15,132,222.352B,N/A
51,GFNORTEO.MX,"Grupo Financiero Banorte, S.A.B. de C.V.",81.90,-0.20,-0.24%,2.551M,9.293M,236.159B,6.61
52,078020.KQ,"EBEST Investment & Securities Co., Ltd.","4,620.00",+20.00,+0.43%,"75,529","12,546",235.879B,N/A
53,SCHW34.SA,The Charles Schwab Corporation,177.09,0.00,0.00%,0,"1,624",233.741B,69.18
54,PNCS34.SA,"The PNC Financial Services Group, Inc.",277.19,0.00,0.00%,0,95,226.63B,51.55
55,215380.KQ,"WOOJUNG BIO, Inc.","9,430.00",-210.00,-2.18%,3.911M,"343,602",229.361B,N/A
56,BAC.SN,Bank of America Corporation,22.93,-0.12,-0.52%,"4,743","1,058",198.587B,9.32
57,6818.HK,China Everbright Bank Company Limited,3.520,+0.010,+0.28%,25.194M,6.945M,239.018B,5.03
58,BAC,Bank of America Corporation,22.80,-0.22,-0.93%,21.652M,75.887M,197.761B,9.27
59,PZX.F,"Ping An Insurance (Group) Company of China, Ltd.",10.30,+0.20,+1.94%,"2,373","5,677",225.487B,N/A
60,PFC.NS,Power Finance Corporation Limited,84.50,-1.15,-1.34%,9.507M,8.343M,223.217B,3.13
61,PFC.BO,Power Finance Corporation Limited,84.50,-1.20,-1.40%,"507,200","541,743",223.087B,3.13
62,TRIG.L,The Renewables Infrastructure Group Limited,128.00,-0.00,-0.00%,2.856M,3.363M,2.225B,11.23
63,FSR.JO,FirstRand Limited,"3,961.00",+155.00,+4.07%,22.674M,19.685M,222.176B,780.65
64,601818.SS,China Everbright Bank Company Limited,4.4700,+0.0300,+0.68%,529.417M,114.381M,218.809B,7.23
65,CIHKY,"China Merchants Bank Co., Ltd.",26.39,-0.23,-0.86%,"1,396","34,351",228.168B,11.16
66,BAY-R.BK,Bank of Ayudhya Public Company Limited,22.80,+0.10,+0.44%,"414,300",N/A,216.31B,6.20
67,KBANK.BK,Kasikornbank Public Company Limited,92.75,+2.00,+2.20%,14.622M,19.632M,219.755B,6.29
68,6837.HK,"Haitong Securities Co., Ltd.",8.820,+0.520,+6.27%,89.331M,27.9M,220.176B,9.51
69,8304.T,"Aozora Bank, Ltd.","1,865.00",-12.00,-0.64%,"759,400",1.37M,217.618B,7.73
70,UKW.L,Greencoat UK Wind PLC,143.00,+0.80,+0.56%,1.015M,1.93M,2.171B,46.13
