,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
95,6671.TW,"San Neng Group Holdings Co., Ltd.",41.30,+0.10,+0.24%,"59,000","77,347",2.509B,13.63
96,BTVCF,Britvic plc,9.35,0.00,0.00%,"1,402","1,041",2.555B,16.04
97,1936.HK,Ritamix Global Limited,5.000,-0.520,-9.42%,"316,000",5.108M,2.5B,N/A
98,7544.T,"Three F Co., Ltd.",325.00,+11.00,+3.50%,"3,500","11,210",2.462B,24.37
99,BSEFY,"Benesse Holdings, Inc.",25.61,0.00,0.00%,51,38,2.531B,29.44
0,OV8.SI,Sheng Siong Group Ltd,1.6300,0.0000,0.00%,3.06M,5.073M,2.451B,28.60
1,TUKAS.IS,Tukas Gida Sanayi ve Ticaret A.S.,8.98,-0.09,-0.99%,2.348M,4.939M,2.448B,20.36
2,600962.SS,"SDIC Zhonglu Fruit Juice Co.,Ltd.",9.31,-0.04,-0.43%,7.892M,8.226M,2.441B,775.83
3,6RS.SG,"Seria Co., Ltd.",31.40,0.00,0.00%,0,0,2.448B,23.31
4,THS,"TreeHouse Foods, Inc.",43.11,-0.13,-0.30%,"74,866","698,535",2.433B,N/A
5,AMRITCORP.BO,Amrit Corp. Limited,753.25,+23.25,+3.18%,7,75,2.42B,N/A
6,DCMSRMIND.BO,DCM Shriram Industries Limited,138.95,+1.45,+1.05%,"29,738","22,736",2.418B,3.42
7,002336.SZ,"Renrenle Commercial Group Co.,Ltd.",5.43,+0.01,+0.18%,2.686M,1.66M,2.389B,87.58
8,GOKUL.NS,Gokul Refoils & Solvent Ltd,17.90,+0.60,+3.47%,"58,656","20,357",2.361B,11.93
9,COC.F,L'Occitane International S.A.,1.5800,-0.0130,-0.82%,500,"1,569",2.327B,20.00
10,BRR.BK,Buriram Sugar Public Company Limited,2.9000,-0.0600,-2.03%,"591,100","224,350",2.355B,N/A
11,600097.SS,"Shanghai Kaichuang Marine International Co., Ltd.",9.74,+0.10,+1.04%,2.511M,1.912M,2.347B,13.09
12,2687.T,CVS Bay Area Inc.,474.00,+6.00,+1.28%,"8,200","7,159",2.34B,N/A
13,GOKUL.BO,Gokul Refoils & Solvent Ltd,17.95,+0.40,+2.28%,"19,703","12,698",2.334B,11.97
14,LOTB.BR,Lotus Bakeries NV,"2,880.00",+10.00,+0.35%,169,146,2.333B,31.14
15,ZAM.L,Zambeef Products Plc,7.75,0.00,0.00%,"25,000","113,800",23.295M,N/A
16,TNP-R.BK,Thanapiriya Public Company Limited,2.8600,-0.0200,-0.69%,3.059M,"7,124",2.545B,22.00
17,TI.BO,Tilaknagar Industries Ltd.,18.50,-0.35,-1.86%,"15,069","24,392",2.315B,N/A
18,M1L.F,Maple Leaf Foods Inc.,18.43,-0.17,-0.89%,7,30,2.289B,21.21
19,NUS,"Nu Skin Enterprises, Inc.",44.54,+0.22,+0.50%,"120,671","908,154",2.312B,16.53
20,JJSF,J & J Snack Foods Corp.,122.38,-1.18,-0.96%,"16,876","130,520",2.312B,28.63
21,002696.SZ,"Baiyang Investment Group, Inc.",6.61,+0.03,+0.46%,8.657M,8.76M,2.309B,N/A
22,TI.NS,Tilaknagar Industries Ltd.,18.40,-0.55,-2.90%,"107,649","119,686",2.29B,N/A
23,600238.SS,"HaiNan Yedao (Group) Co., Ltd.",5.13,0.00,0.00%,3.371M,1.527M,2.299B,N/A
24,300282.SZ,"Sansheng Intellectual Education Technology CO.,LTD.",6.11,+0.05,+0.83%,11.599M,5.326M,2.299B,N/A
25,SF9.F,"Sanderson Farms, Inc.",102.00,+3.00,+3.03%,23,10,2.308B,N/A
26,B6S.SG,Britvic plc,8.41,-0.02,-0.24%,0,2,2.254B,14.43
27,B6S.F,Britvic plc,8.40,-0.08,-0.88%,70,29,2.239B,N/A
28,SDBL.BO,Som Distilleries & Breweries Limited,70.45,+0.85,+1.22%,"3,401","2,386",2.289B,15.15
29,TNP.BK,Thanapiriya Public Company Limited,2.8600,-0.0200,-0.69%,3.059M,1.711M,2.288B,22.00
30,APCO-R.BK,Asian Phytoceuticals Public Company Limited,3.7600,-0.0200,-0.53%,"248,900","1,677",2.305B,37.23
31,SDBL.NS,Som Distilleries & Breweries Limited,70.35,+0.85,+1.22%,"33,838","15,642",2.289B,15.13
32,600354.SS,"Gansu Dunhuang Seed Group Co.,Ltd.",4.3000,0.0000,0.00%,9.492M,9.493M,2.27B,N/A
33,QPJ.F,Kewpie Corporation,15.70,0.00,0.00%,163,7,2.276B,13.84
34,2813.T,"Wakou Shokuhin Co., Ltd.","2,765.00",0.00,0.00%,100,476,2.264B,N/A
35,BE8.F,"Benesse Holdings, Inc.",22.80,+0.20,+0.88%,100,1,2.257B,26.21
36,APCO.BK,Asian Phytoceuticals Public Company Limited,3.7600,-0.0200,-0.53%,"248,900","335,637",2.256B,37.23
37,KWS.DE,KWS SAAT SE & Co. KGaA,68.30,-0.30,-0.44%,"3,555","17,652",2.254B,19.77
38,1431.HK,YuanShengTai Dairy Farm Limited,0.480,+0.010,+2.13%,8.156M,15.736M,2.251B,N/A
39,AFYA,Afya Limited,24.19,+0.04,+0.17%,"52,334","331,911",2.25B,N/A
40,KWS.F,KWS SAAT SE & Co. KGaA,68.20,-0.60,-0.87%,180,354,2.244B,19.74
41,002069.SZ,"Zoneco Group Co., Ltd.",3.1600,+0.0400,+1.28%,19.523M,13.565M,2.247B,N/A
42,KWS.VI,KWS SAAT SE & Co. KGaA,67.70,-0.80,-1.17%,0,1,2.237B,19.59
43,TR,"Tootsie Roll Industries, Inc.",33.58,-0.28,-0.84%,"25,626","216,246",2.256B,33.21
44,002321.SZ,"Henan Huaying Agricultural Development Co., Ltd.",4.1600,0.0000,0.00%,24.322M,17.394M,2.223B,N/A
45,NUS.F,"Nu Skin Enterprises, Inc.",39.00,0.00,0.00%,100,16,2.034B,14.48
46,AKOB.F,Embotelladora Andina S.A.,14.00,0.00,0.00%,60,0,2.209B,14.68
47,1817.TW,"Sanitar Co., Ltd.",30.50,-0.10,-0.33%,"59,000","86,059",2.198B,12.87
48,2U1.F,"2U, Inc.",37.22,+3.56,+10.59%,20,47,2.447B,N/A
49,SANWARIA.NS,Sanwaria Consumer Limited,2.9000,-0.1500,-4.92%,"716,341","862,955",2.177B,1.36
50,SANWARIA.BO,Sanwaria Consumer Limited,2.9600,-0.1500,-4.82%,"79,519","959,234",2.179B,1.38
51,BICEY,Societe BIC SA,24.57,0.00,0.00%,"4,870","3,324",2.241B,8.46
52,000972.SZ,"Chalkis Health Industry Co., Ltd.",2.8200,+0.0100,+0.36%,5.851M,2.666M,2.175B,"1,410.00"
53,T4H.F,"TreeHouse Foods, Inc.",38.40,+0.40,+1.05%,100,6,2.18B,N/A
54,CALM,"Cal-Maine Foods, Inc.",44.28,-1.01,-2.23%,"51,609","349,274",2.16B,N/A
55,002571.SZ,"Anhui Deli Household Glass Co., Ltd.",5.50,+0.09,+1.66%,31.071M,16.826M,2.156B,289.47
56,300640.SZ,"Profit Cultural and Creative Group Co., Ltd.",9.76,-0.19,-1.91%,9.229M,4.518M,2.155B,46.26
57,COKE,"Coca-Cola Consolidated, Inc.",229.00,-2.31,-1.00%,"5,494","39,912",2.147B,65.77
58,002770.SZ,"Henan Kedi Dairy Co.,Ltd.",1.9600,-0.1000,-4.85%,87.697M,76.74M,2.146B,N/A
59,PRMW,Primo Water Corporation,13.44,-0.20,-1.47%,"177,593",2.13M,2.154B,70.37
60,AKO-A,Embotelladora Andina S.A.,13.58,0.00,0.00%,508,"2,635",2.142B,14.23
61,1593.HK,Chen Lin Education Group Holdings Limited,2.140,+0.010,+0.47%,1.57M,1.176M,2.14B,N/A
62,BRR-R.BK,Buriram Sugar Public Company Limited,2.9000,-0.0600,-2.03%,"591,100","2,670",2.152B,N/A
63,EB5.SI,First Resources Limited,1.3500,-0.0300,-2.17%,"759,000",1.001M,2.137B,24.11
64,002919.SZ,"Mingchen Health Co.,Ltd.",17.26,+0.33,+1.95%,4.636M,4.11M,2.108B,101.53
65,SMPL,The Simply Good Foods Company,21.97,+0.78,+3.68%,1.853M,1.37M,2.095B,78.19
66,GOKULAGRO.NS,Gokul Agro Resources Limited,15.95,+0.75,+4.93%,"53,843","33,006",2.104B,10.92
67,1533.HK,"Lanzhou Zhuangyuan Pasture Co., Ltd.",6.180,+0.080,+1.31%,"46,500","72,976",2.103B,N/A
68,0U6.F,Cranswick plc,39.62,-0.12,-0.30%,10,5,2.082B,22.46
69,GOKULAGRO.BO,Gokul Agro Resources Limited,15.75,+0.55,+3.62%,"13,007","9,988",2.077B,10.79
70,LEE-R.BK,Lee Feed Mill Public Company Limited,2.2200,0.0000,0.00%,"204,400","6,396",2.047B,11.75
71,LEE.BK,Lee Feed Mill Public Company Limited,2.2200,0.0000,0.00%,"204,400","196,009",2.047B,11.75
72,000911.SZ,"Nanning Sugar Industry Co., Ltd.",6.31,+0.06,+0.96%,6.001M,4.279M,2.045B,6.36
73,600543.SS,"Gansu Mogao Industrial Development CO.,LTD.",6.35,+0.01,+0.16%,9.53M,6.824M,2.039B,254.00
74,SKIN.L,Integumen Plc,1.8844,-0.0656,-3.36%,3.517M,5.609M,20.328M,N/A
75,KBS-R.BK,Khonburi Sugar Public Company Limited,3.3000,-0.0200,-0.60%,"40,900","2,212",2.029B,N/A
76,1AY.F,Afya Limited,20.40,-0.40,-1.92%,75,6,1.948B,N/A
77,1220.TW,"Tai Roun Products Co.,Ltd.",11.35,+0.05,+0.44%,"389,000","262,809",2.01B,15.13
78,F99.SI,"Fraser and Neave, Limited",1.3800,0.0000,0.00%,"115,300","55,173",2.001B,13.40
79,LAUR,"Laureate Education, Inc.",9.49,-0.29,-2.97%,"237,226",1.117M,1.992B,2.45
80,RIDDHI.BO,Riddhi Siddhi Gluco Biols Limited,279.95,+12.95,+4.85%,"1,632","1,447",1.996B,6.07
81,BAR.L,Brand Architekts Group plc,115.75,-6.75,-5.51%,"5,500","12,130",19.945M,2.14
82,MLKFOOD.BO,Milkfood Limited,408.10,+0.10,+0.02%,"1,309",866,1.994B,23.80
83,TZ3.F,"Tootsie Roll Industries, Inc.",29.60,-0.20,-0.67%,300,7,1.998B,29.28
84,1323.HK,Huasheng International Holding Limited,0.600,0.000,0.00%,39.9M,21.288M,1.982B,N/A
85,000798.SZ,"CNFC Overseas Fisheries Co.,Ltd",6.20,+0.07,+1.14%,5.138M,3.841M,1.981B,61.39
86,KBS.BK,Khonburi Sugar Public Company Limited,3.3000,-0.0200,-0.60%,"40,900","109,837",1.98B,N/A
87,BB.PA,Societe BIC SA,44.00,-0.08,-0.18%,"31,661","97,622",1.977B,12.26
88,CM2.F,"Cal-Maine Foods, Inc.",39.80,+0.40,+1.02%,40,0,1.973B,N/A
89,FBEL.PA,Fromageries Bel SA,290.00,0.00,0.00%,71,42,1.969B,16.22
90,BIF.F,Societe BIC SA,43.90,-0.08,-0.18%,258,30,1.977B,12.23
91,SEER3.SA,Ser Educacional S.A.,15.22,-0.10,-0.65%,"333,200","929,931",1.959B,20.19
92,CC5.F,"Coca-Cola Consolidated, Inc.",204.00,-2.00,-0.97%,56,6,1.898B,58.59
93,2360.HK,Best Mart 360 Holdings Limited,1.950,+0.030,+1.56%,"604,000","905,687",1.95B,N/A
94,MALEE.BK,Malee Group Public Company Limited,7.05,-0.05,-0.70%,"486,700",1.083M,1.946B,N/A
95,MO8.F,"Morinaga Milk Industry Co., Ltd.",38.40,0.00,0.00%,26,0,1.95B,18.08
96,MALEE-R.BK,Malee Group Public Company Limited,7.05,-0.05,-0.70%,"486,700","52,217",1.957B,N/A
97,7687.T,"MICREED Co.,Ltd.",920.00,-9.00,-0.97%,"22,900","460,156",1.94B,17.94
98,YDUQY,Yduqs Participacoes S.A.,6.50,0.00,0.00%,"29,180","10,377",1.934B,N/A
99,ITP.PA,Interparfums SA,41.00,+0.65,+1.61%,"18,726","16,733",1.936B,36.61
0,CPKPY,C.P. Pokphand Co. Ltd.,2.0200,0.0000,0.00%,"5,000","1,562",2.081B,4.75
1,SPB,"Spectrum Brands Holdings, Inc.",44.78,-0.15,-0.33%,"60,836","452,406",1.928B,N/A
2,TBLMY,Tiger Brands Limited,10.53,0.00,0.00%,587,700,1.96B,9.83
3,I8P.F,Interparfums SA,40.30,+0.25,+0.62%,20,1,1.917B,35.98
4,8039.T,"Tsukiji Uoichiba Company, Limited",854.00,-6.00,-0.70%,900,"1,389",1.917B,N/A
5,600257.SS,"Dahu Aquaculture Co.,Ltd.",3.9600,+0.0600,+1.54%,14.931M,11.853M,1.906B,N/A
6,E5H.SI,Golden Agri-Resources Ltd,0.1500,0.0000,0.00%,14.558M,16.548M,1.904B,10.00
7,002910.SZ,"Lanzhou Zhuangyuan Pasture Co., Ltd.",10.95,+0.04,+0.37%,6.394M,5.468M,1.899B,95.22
8,HE1.F,"Hope Education Group Co., Ltd.",0.2760,0.0000,0.00%,850,18,1.895B,46.00
9,AEBZY,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,0.6403,0.0000,0.00%,500,"1,877",1.914B,N/A
10,NVAP.F,Thai Union Group Public Company Limited,0.3520,+0.0040,+1.15%,"3,000",107,1.782B,15.30
11,41G1.F,Greggs plc,17.76,+0.01,+0.06%,110,20,1.815B,N/A
12,CENT,Central Garden & Pet Company,36.11,-0.01,-0.03%,"9,371","97,888",1.873B,23.40
13,CENTA,Central Garden & Pet Company,33.56,-0.14,-0.42%,"30,719","265,188",1.866B,21.75
14,IFISH-ME.OL,Ice Fish Farm AS,34.50,-0.20,-0.58%,"11,401",N/A,1.863B,"2,300.00"
15,THYG.F,Thai Union Group Public Company Limited,0.3660,+0.0040,+1.10%,"6,000",138,1.781B,15.91
16,603779.SS,"Wei Long Grape Wine Co., Ltd.",5.56,-0.02,-0.36%,1.427M,"896,339",1.85B,N/A
17,2218.HK,Yantai North Andre Juice Company Limited,5.080,+0.030,+0.59%,"14,000","4,463",1.819B,9.61
18,CPQA.F,C.P. Pokphand Co. Ltd.,0.0675,0.0000,0.00%,"2,900",0,1.84B,3.97
19,300654.SZ,"Astro-century Education&Technology Co.,Ltd",10.03,+0.16,+1.62%,6.936M,4.151M,1.826B,67.32
20,MAGADSUGAR.NS,Magadh Sugar & Energy Limited,127.05,-1.60,-1.24%,"19,798","44,661",1.793B,2.16
21,IBA,"Industrias Bachoco, S.A.B. de C.V.",36.00,+0.04,+0.11%,228,"13,320",1.844B,8.51
22,600573.SS,"FuJian YanJing HuiQuan Brewery Co.,Ltd",7.19,+0.02,+0.28%,9.559M,6.058M,1.798B,93.38
23,1432.HK,China Shengmu Organic Milk Limited,0.255,+0.009,+3.66%,3.562M,2.584M,1.796B,2.14
24,MAGADHSUGAR.BO,Magadh Sugar & Energy Limited,127.20,-1.65,-1.28%,"8,812","5,940",1.792B,2.16
25,LA3A.F,"Laureate Education, Inc.",8.60,-0.20,-2.27%,100,30,1.774B,2.22
26,APURE.BK,Agripure Holdings Public Company Limited,1.9200,+0.0100,+0.52%,1.272M,4.026M,1.788B,18.29
27,APURE-R.BK,Agripure Holdings Public Company Limited,1.9200,+0.0100,+0.52%,1.272M,"79,224",1.731B,18.29
28,PSMT,"PriceSmart, Inc.",58.15,-0.68,-1.16%,"19,921","151,311",1.779B,22.19
29,LOUP.PA,L.D.C. S.A.,105.00,-1.00,-0.94%,282,"2,177",1.792B,12.49
30,76L.SG,The Simply Good Foods Company,18.80,0.00,0.00%,262,82,1.787B,66.90
31,GHC,Graham Holdings Company,334.01,+1.87,+0.56%,"7,433","44,380",1.749B,8.39
32,ANDF-ME.OL,Andfjord Salmon AS,52.00,+3.55,+7.33%,"51,629",N/A,N/A,N/A
33,MG9.F,Metcash Limited,1.7000,+0.0300,+1.80%,"2,954",174,1.745B,N/A
34,BR.BK,Bangkok Ranch Public Company Limited,1.9100,+0.0100,+0.53%,2.78M,2.768M,1.743B,N/A
35,MRRTY,Marfrig Global Foods S.A.,2.4850,+0.0250,+1.02%,"31,387","38,735",1.783B,N/A
36,AKOA.SG,Embotelladora Andina S.A.,11.00,0.00,0.00%,0,0,1.735B,11.53
37,BR-R.BK,Bangkok Ranch Public Company Limited,1.9100,+0.0100,+0.53%,2.78M,"173,119",1.742B,N/A
38,6001.SR,Halwani Bros. Co. Ltd.,55.10,+0.10,+0.18%,"118,526","278,519",1.732B,63.55
39,KCPSUGIND.BO,K.C.P. Sugar and Industries Corporation Limited,15.19,-0.08,-0.52%,"15,871","24,678",1.722B,5.49
40,KCPSUGIND.NS,K.C.P. Sugar and Industries Corporation Limited,15.15,-0.15,-0.98%,"213,065","297,094",1.714B,5.47
41,UG5A.F,Tiger Brands Limited,9.40,+0.05,+0.53%,"1,400",67,1.742B,8.78
42,USNA,"USANA Health Sciences, Inc.",81.83,+0.55,+0.67%,"24,798","233,569",1.72B,17.66
43,H221.F,"Spectrum Brands Holdings, Inc.",39.60,-0.80,-1.98%,"1,578",34,1.676B,N/A
44,1837.HK,Natural Food International Holding Limited,0.780,+0.010,+1.30%,2.362M,3.236M,1.707B,N/A
45,YHNF.TA,M.Yochananof and Sons (1988) Ltd,"13,430.00",-90.00,-0.67%,"1,826","9,022",1.705B,"1,730.00"
46,300268.SZ,"Joyvio Agriculture Development Co., Ltd",12.69,+0.07,+0.55%,1.623M,1.456M,1.7B,N/A
47,EF41.SG,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,0.5050,0.0000,0.00%,0,55,1.692B,N/A
48,EPC,Edgewell Personal Care Company,31.18,-0.68,-2.13%,"233,311","677,250",1.694B,N/A
49,SSF.BK,Surapon Foods Public Company Limited,6.25,-0.20,-3.10%,100,"34,083",1.687B,40.58
50,SORKON.BK,S. Khonkaen Foods Public Company Limited,51.50,+1.00,+1.98%,200,"2,100",1.666B,15.36
51,GP7.F,Central Garden & Pet Company,31.80,0.00,0.00%,200,3,1.656B,20.61
52,600365.SS,"Tonghua Grape Wine Co.,Ltd",4.1500,-0.0800,-1.89%,21.947M,8.746M,1.66B,N/A
53,GP7A.F,Central Garden & Pet Company,29.60,+0.20,+0.68%,98,0,1.668B,19.18
54,FRSM.TA,Freshmarket Ltd.,"1,067.00",-28.00,-2.56%,"56,790","148,861",1.636B,"2,146.88"
55,ATGE,Adtalem Global Education Inc.,31.55,+0.05,+0.16%,"95,767","435,609",1.634B,7.91
56,USJ.F,"USANA Health Sciences, Inc.",71.50,+2.00,+2.88%,30,3,1.554B,15.43
57,BIG,"Big Lots, Inc.",41.39,+0.70,+1.72%,"541,016",2.228M,1.624B,5.87
58,SSF-R.BK,Surapon Foods Public Company Limited,6.25,-0.20,-3.10%,100,4,1.555B,40.58
59,BGS,"B&G Foods, Inc.",25.16,-0.20,-0.79%,"270,484",1.368M,1.613B,18.65
60,UGARSUGAR.BO,The Ugar Sugar Works Limited,14.20,-0.07,-0.49%,"25,498","31,908",1.601B,11.64
61,UGARSUGAR.NS,The Ugar Sugar Works Limited,14.20,-0.10,-0.70%,"90,348","229,023",1.598B,11.64
62,2608.T,"Boso oil and fat Co., Ltd.","1,078.00",0.00,0.00%,900,"9,817",1.596B,N/A
63,PIONDIST.NS,Pioneer Distilleries Limited,117.95,+3.10,+2.70%,"33,812","15,529",1.569B,N/A
64,HARRMALAYA.BO,Harrisons Malayalam Limited,85.65,+9.95,+13.14%,"81,048","19,150",1.581B,17.06
65,PIONDIST.BO,Pioneer Distilleries Limited,118.00,+3.90,+3.42%,"2,888","1,301",1.58B,N/A
66,HARRMALAYA.NS,Harrisons Malayalam Limited,85.65,+9.85,+12.99%,"632,662","102,186",1.579B,17.06
67,600506.SS,"XinJiang Korla Pear Co.,Ltd",10.69,+0.07,+0.66%,11.369M,10.422M,1.579B,N/A
68,000737.SZ,"Nafine Chemical Industry Group Co.,Ltd",2.8700,+0.0300,+1.06%,8.174M,3.899M,1.575B,47.83
69,WBI.L,Woodbois Limited,3.3500,+0.1000,+3.08%,"582,620","267,037",15.736M,N/A
70,300313.SZ,"Xinjiang Tianshan Animal Husbandry Bio-engineering Co., Ltd.",5.01,+0.02,+0.40%,5.467M,3.886M,1.568B,N/A
71,1583.HK,Qinqin Foodstuffs Group (Cayman) Company Limited,2.320,+0.010,+0.43%,"6,300","46,860",1.566B,N/A
72,4291.SR,National Company for Learning and Education,52.20,+0.70,+1.36%,"484,851","304,724",2.245B,43.32
73,TWNK,"Hostess Brands, Inc.",11.93,-0.10,-0.83%,"207,741",1.215M,1.559B,32.51
74,TAX.F,Takara Holdings Inc.,7.80,0.00,0.00%,450,168,1.556B,14.10
75,QSS.SG,Sheng Siong Group Ltd,1.0000,0.0000,0.00%,0,19,1.556B,29.41
76,PS8.F,"PriceSmart, Inc.",51.00,-1.00,-1.92%,10,0,1.576B,19.47
77,ELD.AX,Elders Limited,9.93,-0.22,-2.17%,"822,935","994,107",1.546B,14.91
78,MGP1.SG,Marfrig Global Foods S.A.,2.0400,+0.0400,+2.00%,0,34,1.591B,N/A
79,WPOB.F,Graham Holdings Company,290.00,-14.00,-4.61%,20,0,1.467B,7.29
80,300106.SZ,"Xinjiang Western Animal Husbandry Co., Ltd",7.25,+0.03,+0.42%,9.407M,6.836M,1.532B,N/A
81,JAGAJITIND.BO,Jagatjit Industries Limited,33.00,-1.50,-4.35%,764,"2,412",1.523B,N/A
82,000702.SZ,"Hunan Zhenghong Science and Technology Develop Co.,Ltd.",5.70,+0.04,+0.71%,11.107M,11.64M,1.52B,129.55
83,EGZ.F,Edgewell Personal Care Company,28.00,0.00,0.00%,375,17,1.531B,N/A
84,JAYSREETEA.NS,Jay Shree Tea & Industries Limited,52.05,+3.50,+7.21%,"327,642","60,394",1.506B,N/A
85,JAYSHREETEA.BO,Jay Shree Tea & Industries Limited,51.85,+3.20,+6.58%,"79,241","13,315",1.497B,N/A
86,SAKUMA.BO,Sakuma Exports Limited,7.02,+0.06,+0.86%,"52,517","75,062",1.497B,3.10
87,SAKUMA.NS,Sakuma Exports Limited,6.85,-0.10,-1.44%,"264,990","316,201",1.463B,3.02
88,NWC.TO,The North West Company Inc.,30.34,-0.11,-0.36%,"37,690","182,851",1.479B,21.66
89,KSL-R.BK,Khon Kaen Sugar Industry Public Company Limited,2.0400,0.0000,0.00%,"749,400",N/A,1.445B,N/A
90,Z85.F,Austevoll Seafood ASA,7.22,-0.09,-1.30%,350,251,1.461B,6.16
91,KAL.JO,Kaap Agri Limited,"2,080.00",0.00,0.00%,"5,368","30,849",1.462B,506.33
92,IPAR,"Inter Parfums, Inc.",45.81,-1.05,-2.24%,"13,861","168,485",1.444B,28.28
93,BELL.SW,Bell Food Group AG,229.50,-3.00,-1.29%,334,"2,158",1.44B,29.04
94,2226.HK,Honworld Group Limited,2.480,+0.020,+0.81%,"303,500","155,191",1.435B,N/A
95,JWEL.TO,Jamieson Wellness Inc.,36.54,-0.18,-0.49%,"17,833","110,498",1.435B,42.49
96,INTR.BA,Compania Introductora de Buenos Aires S.A.,11.85,+0.10,+0.85%,10,"5,466",1.435B,15.19
97,UD2.SI,Japfa Ltd.,0.7000,+0.0300,+4.48%,3.153M,3.725M,1.434B,10.94
98,002086.SZ,"Shandong Oriental Ocean Sci-Tech Co., Ltd.",1.8800,+0.0300,+1.62%,16.626M,14.135M,1.422B,N/A
99,4B3.F,"Big Lots, Inc.",36.60,+1.60,+4.57%,300,12,1.476B,5.19
0,1236.TW,"Hunya Foods Co., Ltd.",13.10,+0.10,+0.77%,"112,000","59,691",1.419B,67.53
1,2926.T,"Shinozakiya, Inc.",100.00,+3.00,+3.09%,"102,100","203,012",1.416B,11.08
2,1851.HK,China Gingko Education Group Company Limited,2.830,-0.020,-0.70%,"190,000","297,767",1.415B,N/A
3,VGR,Vector Group Ltd.,9.17,-0.37,-3.88%,"151,846",1.218M,1.411B,17.67
4,TATGD.IS,Tat Gida Sanayi A.S.,10.35,-0.13,-1.24%,6.262M,6.701M,1.408B,17.34
5,0M7.F,COFCO Meat Holdings Limited,0.3400,+0.0260,+8.28%,"10,000",317,1.369B,N/A
6,9CK.F,China Kepei Education Group Limited,0.6600,+0.0100,+1.54%,236,0,1.388B,N/A
7,7413.T,"Sokensha Co.,Ltd.","1,970.00",0.00,0.00%,100,201,1.379B,98.47
8,SDO.JO,Stadio Holdings Limited,168.00,+10.00,+6.33%,"640,203",1.116M,1.376B,"2,000.00"
9,0943.HK,eForce Holdings Limited,0.128,+0.006,+4.92%,10.592M,9.154M,1.372B,N/A
10,TBK.F,Philip Morris CR a.s.,498.00,-3.00,-0.60%,23,67,1.367B,8.49
11,2872.T,"Seihyo Co., Ltd.","3,350.00",0.00,0.00%,300,467,1.37B,N/A
12,6MG.F,"Megmilk Snow Brand Co., Ltd.",19.80,-0.20,-1.00%,6,0,1.365B,11.71
13,LRN,K12 Inc.,33.26,+0.50,+1.53%,"225,435","527,656",1.363B,60.14
14,QFH.JO,Quantum Foods Holdings Ltd,702.00,+52.00,+8.00%,2.441M,1.427M,1.346B,872.05
15,SST.BK,Sub Sri Thai Public Company Limited,2.6800,-0.0200,-0.74%,"2,100","93,255",1.344B,N/A
16,GRPBF,"Grupo Lala, S.A.B. de C.V.",0.5381,0.0000,0.00%,"2,170","14,264",1.331B,17.36
17,DGL.NZ,Delegat Group Limited,13.21,+0.02,+0.15%,"9,536","9,071",1.336B,25.70
18,KRITINUT.BO,Kriti Nutrients Limited,26.65,-0.85,-3.09%,"61,292","45,630",1.335B,7.03
19,EE.BK,Eternal Energy Public Company Limited,0.4800,0.0000,0.00%,2.234M,3.744M,1.334B,32.00
20,KHODAY.BO,Khoday India Limited,67.00,0.00,0.00%,758,"1,243",1.387B,N/A
21,000929.SZ,"Lanzhou Huanghe Enterprise Co., Ltd",7.12,+0.04,+0.56%,5.291M,3.918M,1.323B,N/A
22,AGRO3.SA,BrasilAgro - Companhia Brasileira de Propriedades Agricolas,22.22,+0.32,+1.46%,"33,900","164,893",1.319B,10.52
23,WMK,"Weis Markets, Inc.",48.99,-1.19,-2.37%,"18,570","167,191",1.318B,16.40
24,BKL.AX,Blackmores Limited,75.64,-1.66,-2.15%,"76,136","63,981",1.316B,35.13
25,ING.AX,Inghams Group Limited,3.5200,+0.0100,+0.28%,1.487M,1.407M,1.308B,19.45
26,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,261.55,-4.00,-1.51%,"1,326",842,1.307B,9.03
27,EE-R.BK,Eternal Energy Public Company Limited,0.4800,0.0000,0.00%,2.234M,"74,949",1.334B,32.00
28,8ZI.F,Scandinavian Tobacco Group A/S,13.02,-0.14,-1.06%,38,124,1.302B,11.13
29,PONNIERODE.BO,Ponni Sugars (Erode) Limited,151.55,-1.95,-1.27%,"4,973","1,266",1.303B,4.21
30,PONNIERODE.NS,Ponni Sugars (Erode) Limited,151.50,-2.15,-1.40%,"7,914","8,014",1.301B,4.21
31,JF1.F,"Inter Parfums, Inc.",41.00,-0.20,-0.49%,33,2,1.3B,25.31
32,ABICO.BK,Abico Holdings Public Company Limited,5.50,-0.10,-1.79%,"400,700","333,548",1.292B,14.03
33,SST-R.BK,Sub Sri Thai Public Company Limited,2.6800,-0.0200,-0.74%,"2,100",617,1.287B,N/A
34,FNV2.F,"Fraser and Neave, Limited",0.8600,+0.0250,+2.99%,"1,000",98,1.307B,13.87
35,1115.HK,Tibet Water Resources Ltd.,0.500,0.000,0.00%,2.093M,2.468M,1.284B,N/A
36,DTIL.NS,Dhunseri Tea & Industries Limited,181.95,+0.75,+0.41%,"16,449","4,054",1.269B,1.74
37,VGR.F,Vector Group Ltd.,8.31,-0.02,-0.19%,"1,000",42,1.295B,16.00
38,ABICO-R.BK,Abico Holdings Public Company Limited,5.50,-0.10,-1.79%,"400,700","21,121",1.307B,14.03
