,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
64,CSP-R.BK,CSP Steel Center Public Company Limited,0.6400,+0.0200,+3.23%,"55,200","2,720",277.295M,N/A
65,EMX.V,EMX Royalty Corporation,3.4400,+0.2200,+6.83%,"37,163","25,950",286M,N/A
66,CDV.TO,Cardinal Resources Limited,0.5600,-0.0100,-1.75%,"23,804","648,038",284.172M,N/A
67,MJDLF,Major Drilling Group International Inc.,3.5300,+0.1300,+3.82%,200,"12,298",284.357M,N/A
68,YRK.JO,York Timber Holdings Limited,90.00,0.00,0.00%,200,"79,136",284.443M,N/A
69,KEERTHI.BO,Keerthi Industries Limited,35.45,-0.75,-2.07%,507,643,284.193M,23.49
70,GRR.AX,Grange Resources Limited,0.2450,0.0000,0.00%,1.741M,1.425M,283.548M,3.66
71,UZU.F,Uzin Utz AG,56.60,+3.40,+6.39%,200,20,294.095M,13.41
72,MKO.V,Mako Mining Corp.,0.4850,+0.0100,+2.11%,"332,494","414,590",282.695M,N/A
73,9C3.F,Central Asia Metals plc,1.5940,+0.0140,+0.89%,"3,216","2,146",283.262M,5.57
74,MAU.AX,Magnetic Resources NL,1.3700,-0.0100,-0.72%,"37,311","96,560",282.257M,N/A
75,LATIMMETAL.BO,La Tim Metal & Industries Limited,31.95,0.00,0.00%,32,2,282.164M,N/A
76,BSR.V,Bluestone Resources Inc.,2.0700,+0.0300,+1.47%,"72,540","286,345",281.307M,N/A
77,MKD,Molecular Data Inc.,2.4400,+0.0500,+2.09%,"43,093","51,856",281.115M,N/A
78,RMD.F,Reno De Medici S.p.A.,0.7250,-0.0010,-0.14%,230,12,277.141M,18.13
79,HI2.F,Aowei Holding Limited,0.1570,+0.0010,+0.64%,1,0,272.194M,N/A
80,GPR.TO,Great Panther Mining Limited,0.7950,+0.0450,+6.00%,"217,674","501,104",280.35M,N/A
81,GS51.SG,Golden Star Resources Ltd.,2.5710,+0.1990,+8.39%,0,"1,782",301.691M,N/A
82,S5M.F,"OSAKA Titanium technologies Co.,Ltd.",7.45,-0.10,-1.32%,5,2,278.956M,15.27
83,6KLD.F,Gran Colombia Gold Corp.,4.4290,+0.0385,+0.88%,5,"1,594",282.579M,N/A
84,ISWL.BO,India Steel Works Limited,0.7000,-0.0100,-1.41%,"120,047","126,635",278.657M,N/A
85,2623.HK,Add New Energy Investment Holdings Group Limited,0.052,+0.006,+13.04%,"556,000","950,359",278.607M,N/A
86,UZU.DE,Uzin Utz AG,55.20,+0.40,+0.73%,60,449,278.446M,13.08
87,NATFIT.BO,National Fittings Limited,30.50,-1.00,-3.17%,67,"3,064",277.037M,20.75
88,RISHIROOP.BO,Rishiroop Limited,28.50,+0.50,+1.79%,"1,030","1,589",276.487M,7.22
89,RM.MI,Reno De Medici S.p.A.,0.7310,-0.0080,-1.08%,"627,739","717,855",274.518M,18.27
90,RDM.MC,Reno De Medici S.p.A.,0.7350,-0.0020,-0.27%,"9,265","32,713",276.769M,18.38
91,SHIVAAGRO.BO,Shiva Global Agro Industries Limited,27.30,-2.40,-8.08%,"76,073","7,717",272.809M,7.95
92,IZ8A.F,African Oxygen Limited,0.8650,-0.0050,-0.57%,600,58,270.019M,5.54
93,VTM.F,Altius Minerals Corporation,6.40,0.00,0.00%,"1,000",48,268.865M,13.50
94,FSX.V,Fosterville South Exploration Ltd.,4.6000,+0.4200,+10.05%,"204,950","651,974",269.648M,N/A
95,USAS,Americas Gold and Silver Corporation,2.5500,+0.0200,+0.79%,"499,960",1.201M,272.156M,N/A
96,HINDALUMI.BO,Hind Aluminium Industries Limited,43.00,+1.00,+2.38%,889,991,270.909M,N/A
97,N02.SI,NSL Ltd,0.7250,0.0000,0.00%,"3,000","27,347",270.83M,N/A
98,9933.HK,GHW International,0.270,0.000,0.00%,4.588M,4.62M,270M,N/A
99,GIH.F,Gold Resource Corporation,3.7700,+0.4150,+12.37%,"2,000",639,283.14M,134.64
0,GUJINTRX.BO,Gujarat Intrux Limited,78.35,-4.10,-4.97%,114,"1,042",269.156M,5.67
1,RZZ.V,Abitibi Royalties Inc.,21.50,+0.41,+1.94%,550,"3,092",268.819M,63.42
2,GSV,Gold Standard Ventures Corp,0.9288,+0.0438,+4.95%,1.469M,1.18M,264.456M,N/A
3,CSFFF,Capstone Mining Corp.,0.6684,+0.0402,+6.40%,"31,230","24,075",264.009M,N/A
4,VBCFERROQ.BO,VBC Ferro Alloys Limited,16.15,+0.76,+4.94%,497,195,264.77M,N/A
5,NK5A.F,Trilogy Metals Inc.,1.7800,-0.0300,-1.66%,"2,000",111,251.955M,1.68
6,MTA.V,Metalla Royalty & Streaming Ltd.,7.28,+0.23,+3.26%,"36,105","67,976",262.285M,N/A
7,BRD.L,BlueRock Diamonds PLC,50.00,0.00,0.00%,96,"27,554",2.629M,N/A
8,0VW.F,Hoffmann Green Cement Technologies Societe anonyme,18.90,+0.05,+0.27%,25,30,262.54M,N/A
9,JCQ.PA,Jacquet Metal Service SA,11.36,-0.06,-0.53%,"9,404","11,203",262.148M,19.55
10,I43.F,Jacquet Metal Service SA,11.34,-0.42,-3.57%,4,8,254.12M,19.52
11,NARAYANI.BO,Narayani Steels Limited,23.80,0.00,0.00%,21,"4,208",262.559M,N/A
12,VNNHF,Belo Sun Mining Corp,0.5900,+0.0247,+4.37%,"154,707",1.208M,267.468M,N/A
13,ORR.L,Oriole Resources PLC,0.3360,-0.0290,-7.95%,2.911M,11.215M,2.593M,N/A
14,HGR.F,Anglo Pacific Group plc,1.4120,-0.0320,-2.22%,"4,185",194,258.362M,7.47
15,MC8.F,Marathon Gold Corporation,1.3000,+0.0400,+3.17%,"8,091","2,135",264.229M,N/A
16,LUC.TO,Lucara Diamond Corp.,0.6500,0.0000,0.00%,"8,501","327,033",257.983M,N/A
17,ALHGR.PA,Hoffmann Green Cement Technologies Societe anonyme,18.95,-0.30,-1.56%,"4,403","2,521",257.765M,N/A
18,CKG.V,Chesapeake Gold Corp.,5.01,-0.08,-1.57%,"21,278","43,759",256.923M,N/A
19,1GL.F,Corvus Gold Inc.,2.0505,-0.0995,-4.63%,"2,390","2,081",250.112M,N/A
20,ORE.V,Orezone Gold Corporation,1.0200,+0.0300,+3.03%,"90,010","334,407",256.171M,N/A
21,ODC,Oil-Dri Corporation of America,33.95,-0.31,-0.90%,"1,712","17,451",254.066M,15.50
22,AOTVF,Ascot Resources Ltd.,0.9225,+0.0512,+5.88%,"82,100","67,690",256.623M,N/A
23,CMO.JO,Chrometco Limited,10.00,0.00,0.00%,"9,977","82,901",254.243M,N/A
24,MCR.AX,Mincor Resources NL,0.7300,-0.0100,-1.35%,"985,058","668,349",252.585M,N/A
25,CINR,Ciner Resources LP,12.37,-0.18,-1.43%,"3,377","37,787",244.522M,5.65
26,BSE.AX,Base Resources Limited,0.2150,-0.0050,-2.27%,"369,507",1.48M,251.896M,8.27
27,OMH.AX,OM Holdings Limited,0.3400,+0.0050,+1.49%,"18,526","139,611",251.132M,4.42
28,SLO.F,Stella Chemifa Corporation,19.00,+0.10,+0.53%,400,0,250.42M,15.52
29,RXC.MU,Sabina Gold & Silver Corp.,1.2540,0.0000,0.00%,"16,500",911,329.517M,N/A
30,GLDLF,GoldMining Inc.,1.7300,+0.0500,+2.98%,"192,938","331,320",252.587M,N/A
31,PYV.F,"Pacific Metals Co., Ltd.",12.70,+0.10,+0.79%,100,11,250.745M,6.24
32,AMRK.TA,Amir Marketing and Investments in Agriculture Ltd.,"1,997.00",+4.00,+0.20%,"9,128","23,957",250.15M,"3,384.75"
33,ZWELCAST.BO,Welcast Steels Limited,391.40,0.00,0.00%,2,43,249.776M,N/A
34,TUC.F,Tudor Gold Corp.,1.7100,+0.0800,+4.91%,"23,288",N/A,266.832M,N/A
35,JINFF,China Gold International Resources Corp. Ltd.,0.6268,0.0000,0.00%,"4,950","27,170",251.732M,N/A
36,GALXF,Galaxy Resources Limited,0.6180,0.0000,0.00%,120,"24,159",238.418M,N/A
37,0509.HK,Century Sunshine Group Holdings Limited,0.054,0.000,0.00%,11.385M,3.594M,247.38M,0.65
38,VLHZ.ME,Public Joint Stock Company Vladimir Chemical Plant,48.90,-0.15,-0.31%,"2,840","17,675",244.774M,N/A
39,E5S1.F,Atalaya Mining Plc,1.6900,+0.0050,+0.30%,"5,000",175,242.692M,8.94
40,ARTG.V,Artemis Gold Inc.,4.9700,+0.3600,+7.81%,"62,938","139,067",239.814M,N/A
41,5RN.F,Karora Resources Inc.,0.3718,+0.0616,+19.86%,"50,000","3,810",247.504M,N/A
42,TNR.F,Tribune Resources Limited,4.2800,0.0000,0.00%,"5,400",145,241.226M,6.88
43,ITR.V,Integra Resources Corp.,2.0400,+0.0600,+3.03%,"74,179","163,847",243.898M,N/A
44,ADN.TO,Acadian Timber Corp.,14.61,+0.08,+0.55%,678,"10,558",243.796M,32.83
45,1712.HK,Dragon Mining Limited,1.750,0.000,0.00%,"22,000","18,027",242.972M,N/A
46,J6W.F,Alexco Resource Corp.,2.1040,+0.0860,+4.26%,870,"2,659",258.005M,N/A
47,MNIN.TA,Mendelson Infrastructures & Industries Ltd.,611.30,+2.10,+0.34%,"2,870","26,313",242.198M,"1,559.44"
48,ANO.AX,Advance NanoTek Limited,4.1100,-0.1300,-3.07%,"80,754","26,157",242.162M,21.86
49,NOPMF,Neo Performance Materials Inc.,6.69,0.00,0.00%,50,909,242.013M,23.40
50,DSVMF,Discovery Metals Corp.,0.9150,+0.0171,+1.91%,"233,482","275,941",232.07M,N/A
51,3MJ.F,Major Drilling Group International Inc.,2.9400,+0.1000,+3.52%,"1,150",18,250.666M,N/A
52,AMX.V,Amex Exploration Inc.,3.2500,+0.1800,+5.86%,"243,567","129,103",238.297M,N/A
53,KRRGF,Karora Resources Inc.,0.3900,+0.0129,+3.42%,"95,678","451,535",241.559M,N/A
54,BCEKF,Bear Creek Mining Corporation,2.1200,+0.1300,+6.53%,"23,578","79,756",237.192M,N/A
55,2320.HK,Hop Fung Group Holdings Limited,0.290,-0.005,-1.69%,"838,000","100,500",237.117M,7.59
56,8CP.F,Canfor Pulp Products Inc.,3.6200,-0.0600,-1.63%,548,26,236.146M,1.46
57,GGD.TO,GoGold Resources Inc.,1.0600,+0.0400,+3.92%,"137,344","328,159",235.61M,N/A
58,FGOVF,Freegold Ventures Limited,0.9970,+0.0371,+3.86%,"183,313","564,016",238.772M,N/A
59,FFMGF,First Mining Gold Corp.,0.3751,+0.0198,+5.56%,"686,994","799,001",236.696M,N/A
60,WFSTF,Western Forest Products Inc.,0.6514,-0.0156,-2.34%,"1,000","31,761",240.804M,4.12
61,KMR.IR,Kenmare Resources plc,2.2000,0.0000,0.00%,"1,000","4,948",241.221M,5.50
62,NATPLASTI.BO,National Plastic Technologies Limited,38.40,0.00,0.00%,100,302,233.408M,10.35
63,JI3.F,China Gold International Resources Corp. Ltd.,0.5450,-0.0100,-1.80%,950,209,218.545M,N/A
64,PDN.AX,Paladin Energy Limited,0.1150,+0.0050,+4.55%,2.137M,13.98M,233.207M,N/A
65,MGV.AX,Musgrave Minerals Limited,0.5750,+0.0250,+4.55%,8.69M,7.68M,233.087M,N/A
66,TNX.TO,Tanzanian Gold Corporation,1.4500,+0.0200,+1.40%,"29,050","51,859",232.58M,N/A
67,1938.HK,Chu Kong Petroleum and Natural Gas Steel Pipe Holdings Limited,0.230,-0.003,-1.29%,"143,000","197,234",232.562M,N/A
68,SZ71.F,Americas Gold and Silver Corporation,2.2400,0.0000,0.00%,"2,749","6,476",238.726M,N/A
69,KDMB.F,Glacier Lake Resources Inc.,0.0220,0.0000,0.00%,280,4,5.251M,N/A
70,MERKO.AT,Mermeren Kombinat AD,49.50,0.00,0.00%,54,"1,275",232M,11.53
71,2326.HK,New Provenance Everlasting Holdings Limited,0.011,0.000,0.00%,8.24M,3.673M,231.925M,N/A
72,MAX.TO,Midas Gold Corp.,0.8500,+0.0100,+1.19%,"237,246","310,953",230.811M,N/A
73,RBX.V,Robex Resources Inc.,0.3900,0.0000,0.00%,150,"248,251",230.494M,8.12
74,SHIRPUR-G.BO,Shirpur Gold Refinery Limited,7.91,-0.14,-1.74%,"10,638","12,441",230.475M,N/A
75,INDOKEM.BO,Indokem Limited,9.45,+0.45,+5.00%,"12,943","2,543",229.877M,N/A
76,AUG,Auryn Resources Inc.,2.2700,+0.2500,+12.38%,1.488M,"372,159",234.532M,15.55
77,UFO.L,Alien Metals Limited,0.0970,+0.0020,+2.11%,56.779M,17.778M,2.295M,N/A
78,SHIRPUR-G.NS,Shirpur Gold Refinery Limited,7.85,-0.20,-2.48%,"59,347","50,757",228.727M,N/A
79,M30.SI,Meghmani Organics Limited,0.4500,0.0000,0.00%,"1,000",111,261.095M,N/A
80,DCN.AX,Dacian Gold Limited,0.4100,0.0000,0.00%,4.89M,6.914M,228.069M,N/A
81,SXC,"SunCoke Energy, Inc.",2.7500,-0.0900,-3.17%,"227,178",1.091M,227.593M,N/A
82,6AZ.F,Gold Standard Ventures Corp,0.7950,+0.0480,+6.43%,750,"2,020",237.094M,N/A
83,LLO.AX,Lion One Metals Limited,2.0200,+0.2300,+12.85%,"5,558","5,440",214.954M,N/A
84,ELTZ.ME,Electrozink Open Joint-Stock Company,161.50,-2.00,-1.22%,562,"2,709",226.796M,N/A
85,GUYFF,Guyana Goldfields Inc.,1.2900,+0.0199,+1.57%,"6,377","209,467",227.797M,N/A
86,BSR.F,GoldMining Inc.,1.5640,+0.0960,+6.54%,"12,768","10,893",231.039M,N/A
87,CHMN.F,China Sunsine Chemical Holdings Ltd.,0.2180,-0.0020,-0.91%,"15,000","1,013",226.633M,N/A
88,9IS.F,Chaarat Gold Holdings Limited,0.3940,-0.0040,-1.01%,"39,000",0,219.695M,N/A
89,ERIS.L,Erris Resources Plc,5.78,-0.12,-2.12%,"63,638","775,904",2.243M,N/A
90,MAI.V,Minera Alamos Inc.,0.5500,+0.0100,+1.85%,"204,811","568,391",224.105M,N/A
91,GRZ.V,Gold Reserve Inc.,2.2500,0.0000,0.00%,500,"8,841",223.639M,N/A
92,1CU.F,Discovery Metals Corp.,0.8400,+0.0200,+2.44%,"3,322","6,332",206.238M,N/A
93,CYL.AX,Catalyst Metals Limited,2.7100,+0.1400,+5.45%,"14,884","38,744",223.303M,N/A
94,SHALIWIR.BO,Shalimar Wires Industries Limited,5.22,+0.24,+4.82%,"1,771",494,223.182M,N/A
95,MSB,Mesabi Trust,17.01,+0.06,+0.35%,"28,988","86,038",223.171M,8.34
96,RRR.L,Red Rock Resources plc,0.3200,-0.0200,-5.88%,3.244M,2.94M,2.23M,N/A
97,MLD.AX,MACA Limited,0.8300,-0.0200,-2.35%,"743,659","447,894",222.447M,9.22
98,OUW.F,Capstone Mining Corp.,0.5350,+0.0050,+0.94%,"19,050",418,221.441M,N/A
99,GRA.V,"NanoXplore, Inc.",1.5800,-0.0100,-0.63%,"6,050","33,892",221.559M,N/A
0,AUN.F,Auryn Resources Inc.,2.0400,+0.2620,+14.74%,"1,183",N/A,211.701M,13.97
1,LMGDF,Lumina Gold Corp.,0.6686,+0.0049,+0.73%,"76,674","83,394",221.76M,N/A
2,0274.HK,China Billion Resources Limited,0.210,+0.010,+5.00%,"2,250","347,977",221.008M,N/A
3,ELYGF,Ely Gold Royalties Inc.,1.4600,+0.0599,+4.28%,"202,783","460,564",220.054M,N/A
4,GTT.V,GT Gold Corp.,1.7400,+0.1500,+9.43%,"961,884","290,303",218.765M,N/A
5,IRV.CN,Irving Resources Inc.,3.9900,+0.0400,+1.01%,"48,291","59,685",218.631M,N/A
6,KANSHST.BO,Kanishk Steel Industries Limited,7.68,+0.36,+4.92%,"2,858",192,218.389M,16.03
7,SMTS,Sierra Metals Inc.,1.3000,+0.0500,+4.00%,"121,310","758,725",215.049M,50.00
8,INR.AX,Ioneer Limited,0.1300,0.0000,0.00%,2.312M,3.121M,218.222M,N/A
9,REMIEDEL.BO,Remi Edelstahl Tubulars Limited,19.85,+0.90,+4.75%,100,"7,874",218.001M,508.97
10,P52.SI,Pan-United Corporation Ltd,0.3100,-0.0050,-1.59%,"76,500","130,669",217.436M,10.69
11,MAGNUM.BO,Magnum Ventures Limited,5.78,+0.27,+4.90%,"7,100","2,220",217.339M,N/A
12,POLYLINK.BO,Polylink Polymers (India) Limited,9.82,+0.74,+8.15%,"4,103","3,426",217.135M,26.33
13,BIOX,Bioceres Crop Solutions Corp.,6.01,-0.13,-2.12%,"10,674","26,543",217.084M,N/A
14,2CW1.F,CanWel Building Materials Group Ltd.,2.8000,-0.0600,-2.10%,"1,100",130,217.384M,8.16
15,2HRA.F,H&R GmbH & Co. KGaA,5.73,+0.06,+1.06%,"2,223","1,029",216.29M,N/A
16,THR.L,Thor Mining PLC,0.3308,-0.0192,-5.49%,2.598M,7.886M,4.052M,N/A
17,MAGNUM.NS,Magnum Ventures Limited,5.85,+0.25,+4.46%,"64,140","18,428",216.436M,N/A
18,VE7.F,Belo Sun Mining Corp,0.4880,0.0000,0.00%,"6,000","1,100",226.567M,N/A
19,GANGAPA.BO,Ganga Papers India Limited,20.00,+0.15,+0.76%,"100,000",22,215.778M,14.51
20,2HRA.DE,H&R GmbH & Co. KGaA,5.79,+0.04,+0.70%,"10,461","17,846",215.514M,N/A
21,LK9.F,Galaxy Resources Limited,0.4996,+0.0029,+0.58%,"1,000","3,058",212.014M,N/A
22,NWF.F,Western Forest Products Inc.,0.5700,-0.0100,-1.72%,"4,661","1,450",214.057M,3.61
23,OU6.F,Bear Creek Mining Corporation,1.7180,+0.0140,+0.82%,570,"1,398",198.458M,N/A
24,NWF.SG,Western Forest Products Inc.,0.5700,-0.0100,-1.72%,0,363,214.233M,3.61
25,AVTXF,Avantium N.V.,8.40,+0.30,+3.70%,873,"10,652",212.71M,N/A
26,DM7.F,Da Ming International Holdings Limited,0.1600,-0.0020,-1.23%,"8,000",0,210.408M,5.33
27,RFP,Resolute Forest Products Inc.,2.4100,+0.1000,+4.33%,"330,925","246,801",210.534M,N/A
28,N14.F,Neo Performance Materials Inc.,5.55,-0.25,-4.31%,165,4,204.74M,19.41
29,OMH2.F,Lumina Gold Corp.,0.6000,-0.0200,-3.23%,15,"2,359",188.356M,N/A
30,FR4N.F,Freegold Ventures Limited,0.8900,+0.0200,+2.30%,"1,750","22,225",207.914M,N/A
31,EMX,EMX Royalty Corporation,2.5250,+0.1450,+6.09%,"347,834","243,020",209.72M,N/A
32,YBTAS.IS,Yibitas Yozgat Isci Birligi Insaat Malzemeleri Ticaret ve Sanayi A.S.,"6,999.90",-0.10,-0.00%,5,34,218.334M,N/A
33,TYM.L,Tertiary Minerals plc,0.2640,+0.0040,+1.54%,2.33M,22.712M,2.091M,N/A
34,LIO.V,Lion One Metals Limited,1.7700,+0.0500,+2.91%,"50,033","207,137",208.89M,N/A
35,SICT.MI,SICIT Group S.p.A.,10.50,+0.20,+1.94%,"10,256","11,612",208.162M,56.76
36,IBG.MC,"Iberpapel Gestion, S.A.",19.05,-0.30,-1.55%,272,"6,031",208.053M,9.26
37,MAKOF,Mako Mining Corp.,0.3620,+0.0121,+3.46%,"170,900","242,745",211.508M,N/A
38,PERE.L,Pembridge Resources plc,3.1500,+0.0250,+0.80%,"247,668","477,896",2.344M,N/A
39,FMG.F,First Mining Gold Corp.,0.3465,+0.0465,+15.50%,"4,000","8,101",228.958M,N/A
40,CMCL,Caledonia Mining Corporation Plc,17.92,+0.31,+1.73%,"27,254","110,514",206.397M,4.93
41,BHQ.F,Ascot Resources Ltd.,0.7600,-0.0050,-0.65%,"14,375","7,695",212.886M,N/A
42,5N91.F,Aguia Resources Limited,0.0180,+0.0025,+16.13%,900,14,6.493M,N/A
43,8402.HK,GT Steel Construction Group Limited,0.430,+0.010,+2.38%,"615,000",1.379M,206.4M,N/A
44,ALTAF,Altura Mining Limited,0.0600,0.0000,0.00%,"74,700","12,154",133.268M,N/A
45,DIMET.BK,Dimet (Siam) Public Company Limited,0.3800,0.0000,0.00%,5.731M,7.121M,204.582M,N/A
46,GPL,Great Panther Mining Limited,0.5852,+0.0382,+6.98%,1.636M,2.953M,208.932M,N/A
47,EUZ.L,Europa Metals Limited,0.0122,-0.0003,-2.40%,105.448M,97.735M,2.04M,N/A
48,BBSRF,Bluestone Resources Inc.,1.5200,+0.0300,+2.01%,"6,800","23,945",208.828M,N/A
49,TMR.TO,TMAC Resources Inc.,1.5600,+0.0100,+0.65%,"21,777","524,963",203.001M,N/A
50,KAV.L,Kavango Resources Plc,1.0770,-0.0230,-2.09%,"186,000","559,949",2.027M,N/A
51,IBG.SG,"Iberpapel Gestion, S.A.",18.25,-0.15,-0.82%,0,0,209.607M,8.87
52,FSXLF,Fosterville South Exploration Ltd.,3.4365,+0.3765,+12.30%,"55,461","95,564",204.993M,N/A
53,COOSF,Carbios SAS,30.02,+2.73,+9.98%,"2,911","5,564",206.713M,N/A
54,DIMET-R.BK,Dimet (Siam) Public Company Limited,0.3800,0.0000,0.00%,5.731M,"38,165",196.43M,N/A
55,0794.HK,Come Sure Group (Holdings) Limited,0.580,0.000,0.00%,"62,000","120,593",201.41M,17.01
56,NATPLY.BO,National Plywood Industries Limited,8.16,+0.29,+3.68%,"4,322","8,859",201.085M,N/A
57,GPCP3.SA,GPC Participacoes S.A.,34.34,+0.54,+1.60%,"3,800","25,638",200.907M,7.63
58,ACT.F,AlzChem Group AG,19.65,-0.45,-2.24%,100,35,199.964M,11.87
59,AGXKF,Anglo Asian Mining PLC,1.7100,0.0000,0.00%,"4,000",696,198.666M,10.12
60,BURNPUR.NS,Burnpur Cement Limited,2.1000,-0.1000,-4.55%,"23,769","30,948",198.125M,N/A
61,INANI.BO,Inani Marbles and Industries Limited,12.22,+0.23,+1.92%,"1,163",711,198.728M,N/A
62,RCIIND.BO,RCI Industries & Technologies Limited,12.66,-0.66,-4.95%,"2,291","6,452",198.463M,N/A
63,BCK.AX,Brockman Mining Limited,0.0270,0.0000,0.00%,"528,203","41,600",195.717M,13.50
64,48P.F,Scapa Group plc,1.0780,-0.0160,-1.46%,"5,000",116,198.985M,6.95
65,SO4.AX,Salt Lake Potash Limited,0.5600,-0.0200,-3.45%,"136,054",1.064M,197.84M,N/A
66,GBRRF,Gabriel Resources Ltd.,0.3476,-0.0014,-0.41%,"63,702","31,116",198.471M,N/A
67,BURNPUR.BO,Burnpur Cement Limited,2.2900,-0.1200,-4.98%,"2,000","22,308",194.523M,N/A
68,IPMLF,Imperial Metals Corporation,1.6700,+0.0700,+4.37%,"2,000","6,948",217.862M,N/A
69,GQR.F,Mako Mining Corp.,0.3240,+0.0240,+8.00%,"1,501","1,484",195.202M,N/A
70,5KF.SG,Tanaka Chemical Corporation,6.00,+0.10,+1.69%,0,0,199.675M,43.80
71,ADMLF,Adriatic Metals PLC,1.1500,-0.0700,-5.74%,"10,050","5,832",190.096M,N/A
72,WRN.TO,Western Copper and Gold Corporation,1.7100,-0.0700,-3.93%,"245,113","99,393",196.07M,N/A
73,ACT.DE,AlzChem Group AG,19.95,-0.45,-2.21%,"2,591","5,290",200.033M,12.05
74,GG3.F,Guyana Goldfields Inc.,1.1285,+0.0060,+0.53%,"1,000","5,603",199.347M,N/A
75,NTG.F,Nabaltec AG,22.10,-0.10,-0.45%,360,208,194.48M,23.19
76,EUR.PA,EURO Ressources S.A.,3.1100,+0.0900,+2.98%,"13,317","13,814",194.348M,11.19
77,LUCRF,Lucara Diamond Corp.,0.4857,+0.0069,+1.44%,"5,000","48,346",193.24M,N/A
78,MCRZF,Mincor Resources NL,0.5980,0.0000,0.00%,"2,000",850,178.541M,N/A
79,7AB1.F,Resolute Forest Products Inc.,2.0800,-0.0800,-3.70%,150,53,171.801M,N/A
80,SHRDAIS.BO,Sharda Ispat Limited,38.00,+1.75,+4.83%,"1,110",251,192.918M,3.38
81,WGN.AX,Wagners Holding Company Limited,1.0300,+0.0200,+1.98%,"168,651","364,954",192.813M,36.79
82,NB.TO,NioCorp Developments Ltd.,0.8200,0.0000,0.00%,"15,501","87,045",192.652M,N/A
83,GWMO.L,Great Western Mining Corporation PLC,0.1160,+0.0160,+16.00%,68.719M,10.381M,1.923M,N/A
84,MTA,Metalla Royalty & Streaming Ltd.,5.34,+0.14,+2.60%,"186,896","225,419",192.422M,N/A
85,GRZ.F,Gabriel Resources Ltd.,0.3000,-0.0220,-6.83%,"1,000",609,164.156M,N/A
86,23Z.SG,Zotefoams plc,3.6500,+0.0500,+1.39%,0,31,188.137M,16.90
87,NTG.DE,Nabaltec AG,21.70,-0.50,-2.25%,516,"3,534",190.96M,22.77
88,L7D.F,Imperial Metals Corporation,1.4000,-0.0100,-0.71%,600,223,183.228M,N/A
89,JOSE.TO,Josemaria Resources Inc.,0.7500,0.0000,0.00%,"27,900","29,983",189.344M,N/A
90,CHPGF,Chesapeake Gold Corp.,3.6959,+0.0149,+0.40%,"14,301","23,883",193.521M,N/A
91,GY5.F,EURO Ressources S.A.,3.0000,0.0000,0.00%,585,178,188.724M,10.79
92,AFM.V,Alphamin Resources Corp.,0.1600,0.0000,0.00%,"44,100","369,482",188.536M,53.33
93,BUR.F,PT Bumi Resources Minerals Tbk,0.0015,0.0000,0.00%,"250,000",0,191.81M,N/A
94,RKN.F,Pantoro Limited,0.1554,+0.0004,+0.26%,"2,000","9,331",189.333M,11.95
95,AJM.AX,Altura Mining Limited,0.0630,-0.0010,-1.56%,5.265M,4.897M,176.731M,N/A
96,1943.HK,Silver Tide Holdings Limited,0.188,+0.001,+0.53%,"105,000","68,828",188M,N/A
97,AVTX.AS,Avantium N.V.,7.26,+0.24,+3.42%,"175,099","185,771",187.539M,N/A
98,IX9D.F,Bluestone Resources Inc.,1.3050,+0.0150,+1.16%,200,"5,616",183.084M,N/A
99,6E9.F,EMX Royalty Corporation,2.2000,+0.1600,+7.84%,"4,850","1,894",188.472M,N/A
0,SFR.V,Sandfire Resources America Inc.,0.2250,0.0000,0.00%,113,"35,388",184.863M,N/A
1,MLCMG.PA,Compagnie Miniere Grecemar SA,6.00,0.00,0.00%,5,7,184.793M,N/A
2,C8U.F,Chalice Gold Mines Limited,0.6580,+0.0620,+10.40%,"13,500","13,398",184.668M,N/A
3,ABY.SG,Abitibi Royalties Inc.,13.30,-0.30,-2.21%,0,3,168.346M,N/A
4,0637.HK,Lee Kee Holdings Limited,0.222,-0.008,-3.48%,"4,000","78,984",183.983M,N/A
5,27V.F,Avantium N.V.,7.14,+0.20,+2.88%,"1,850","1,594",186.565M,N/A
6,DFXN.F,Sierra Metals Inc.,1.1300,+0.0100,+0.89%,"6,150","1,908",184.443M,43.46
7,VASWANI.BO,Vaswani Industries Limited,6.08,+0.18,+3.05%,301,200,182.4M,N/A
8,PRB.V,Probe Metals Inc.,1.4500,+0.1100,+8.21%,"125,714","188,675",182.316M,N/A
9,ORZCF,Orezone Gold Corporation,0.7500,+0.0110,+1.49%,"125,107","59,511",186.326M,N/A
10,DAIKAFFI.BO,Daikaffil Chemicals India Limited,30.35,+2.10,+7.43%,"10,212","4,293",182.1M,16.86
11,RMX.TO,Rubicon Minerals Corporation,1.9000,+0.0300,+1.60%,"152,000","188,096",182.024M,N/A
12,MNRG.L,MetalNRG plc,0.4990,+0.0240,+5.05%,1.032M,7.403M,1.82M,N/A
13,IRRZF,Integra Resources Corp.,1.5100,+0.0200,+1.34%,"98,019","95,784",177.144M,N/A
14,ALCRB.PA,Carbios SAS,26.25,+2.15,+8.92%,"107,730","68,081",180.991M,N/A
15,I4U.F,Ely Gold Royalties Inc.,1.3000,+0.0300,+2.36%,"4,275","24,016",190.974M,N/A
16,ACAZF,Acadian Timber Corp.,10.80,+0.03,+0.28%,475,"2,632",179.532M,10.84
