,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
60,RO1.F,Caspian Sunrise plc,0.0304,0.0000,0.00%,"4,629",100,62.908M,N/A
61,BYROF,Byron Energy Limited,0.1230,0.0000,0.00%,"16,200","13,887",83.614M,N/A
62,URG,Ur-Energy Inc.,0.5207,-0.0111,-2.09%,"125,770","522,979",84.697M,N/A
63,LMPRF,Lamprell plc,0.2350,0.0000,0.00%,562,"1,711",88.808M,N/A
64,SMLP,"Summit Midstream Partners, LP",0.8761,-0.0339,-3.73%,"226,307","675,319",82.842M,N/A
65,ZPTAF,Surge Energy Inc.,0.2400,-0.0027,-1.11%,"6,183","27,153",81.962M,N/A
66,HZN.AX,Horizon Oil Limited,0.0630,+0.0010,+1.61%,"281,040",1.25M,82.025M,N/A
67,CGXEF,CGX Energy Inc.,0.3000,+0.0224,+8.07%,"1,000","21,941",88.093M,150.00
68,GIVO-L.TA,Givot Olam Oil Exploration - Limited Partnership (1993),7.90,0.00,0.00%,"947,349",4.876M,83.495M,N/A
69,LFDE.PA,La Francaise de l'Energie S.A.,15.70,+0.25,+1.62%,"10,958","1,822",80.947M,46.31
70,ZENA-ME.OL,Zenith Energy Ltd.,0.0878,-0.0062,-6.60%,3.361M,4.838M,71.877M,N/A
71,PONY.TO,Painted Pony Energy Ltd.,0.5000,-0.0200,-3.85%,"23,910","612,750",80.498M,N/A
72,URC.V,Uranium Royalty Corp.,1.1200,+0.0100,+0.90%,"65,420","81,206",80.455M,N/A
73,1621.HK,Vico International Holdings Limited,0.080,+0.003,+3.90%,2.152M,"309,750",80M,N/A
74,PKDC,Parker Drilling Company,5.25,-1.48,-21.99%,"1,412","3,104",78.985M,N/A
75,4SE.F,Challenger Exploration Limited,0.1400,-0.0030,-2.10%,"2,000",483,77.827M,N/A
76,9SP.F,Savannah Energy Plc,0.0660,-0.0016,-2.37%,"10,000",648,75.759M,N/A
77,FTMR,Fortem Resources Inc.,0.6404,-0.3596,-35.96%,225,"6,988",78.494M,N/A
78,EPSN,Epsilon Energy Ltd.,3.0000,-0.0300,-0.99%,"16,554","64,253",78.401M,10.68
79,5HG.F,Hoegh LNG Holdings Ltd.,0.9820,+0.0070,+0.72%,"1,149",217,78.229M,N/A
80,D5A.SG,PT Delta Dunia Makmur Tbk,0.0050,0.0000,0.00%,0,0,82.77M,N/A
81,L51.F,Lamprell plc,0.2280,+0.0070,+3.17%,"8,000",142,81.002M,N/A
82,LFX.F,La Francaise de l'Energie S.A.,15.15,+0.25,+1.68%,300,5,80.995M,44.69
83,GXCN.F,CGX Energy Inc.,0.2400,+0.0100,+4.35%,400,10,75.201M,120.00
84,U9T.F,Ur-Energy Inc.,0.4500,+0.0020,+0.45%,700,254,76.818M,N/A
85,EP7.F,Evolution Petroleum Corporation,2.3400,-0.1400,-5.65%,"1,200",86,73.678M,6.70
86,41Z.F,Surge Energy Inc.,0.1820,-0.0070,-3.70%,"100,000","2,148",70.563M,N/A
87,WEC.AX,White Energy Company Limited,0.1450,+0.0100,+7.41%,"16,929","64,803",76.836M,N/A
88,BPV.F,Bahamas Petroleum Company plc,0.0178,-0.0012,-6.32%,"2,000",984,69.399M,N/A
89,LPHL-L.TA,Lapidoth-Heletz Limited Partnership,131.80,+3.40,+2.65%,"5,849","36,985",76.397M,"4,393.33"
90,OYO.F,Geospace Technologies Corporation,5.75,-0.10,-1.71%,530,52,78.492M,N/A
91,OCS1.F,Pharos Energy plc,0.1592,+0.0002,+0.13%,500,690,76.412M,N/A
92,QPE.F,PEC Ltd.,0.2780,-0.0040,-1.42%,N/A,0,74.031M,N/A
93,DUKEOFS.BO,Duke Offshore Limited,7.53,-0.15,-1.95%,"2,863","1,440",74.225M,N/A
94,LXE.V,Leucrotta Exploration Inc.,0.3700,0.0000,0.00%,500,"74,055",74.194M,N/A
95,BKY.MC,Berkeley Energia Limited,0.2920,+0.0130,+4.66%,6.804M,11.552M,76.752M,N/A
96,1PZ.F,Panoro Energy ASA,1.0580,-0.0060,-0.56%,"30,000","2,546",73.387M,3.95
97,FA6.F,FAR Limited,0.0030,+0.0005,+20.00%,"4,000","1,384",81.203M,N/A
98,REI,"Ring Energy, Inc.",1.0850,-0.0050,-0.46%,"284,630",1.622M,73.755M,1.07
99,KABSON.BO,Kabsons Industries Limited,4.1800,+0.1900,+4.76%,"8,080","3,811",72.995M,N/A
0,MCR.V,Macro Enterprises Inc.,2.3200,-0.1300,-5.31%,990,"11,179",72.16M,3.88
1,POG.V,Perisson Petroleum Corporation,0.0800,+0.0100,+14.29%,"11,000","4,275",71.813M,N/A
2,NE,Noble Corporation plc,0.2861,+0.0061,+2.18%,1.83M,17.943M,71.798M,N/A
3,WWY1.SG,E-Commodities Holdings Limited,0.0200,0.0000,0.00%,0,0,70.044M,0.59
4,COI.AX,Comet Ridge Limited,0.0900,-0.0090,-9.09%,1.36M,"819,681",71.01M,N/A
5,B5R.F,Berkeley Energia Limited,0.2690,-0.0025,-0.92%,"1,475","85,370",72.66M,N/A
6,HPR,HighPoint Resources Corporation,0.3280,-0.0054,-1.62%,1.28M,6.096M,69.382M,N/A
7,ALV.V,Alvopetro Energy Ltd.,0.7100,0.0000,0.00%,"51,500","14,996",69.887M,N/A
8,CUE.AX,Cue Energy Resources Limited,0.1000,-0.0050,-4.76%,"50,517","161,890",69.812M,12.50
9,ISO.V,IsoEnergy Ltd.,0.8200,+0.0200,+2.50%,"92,166","140,817",69.104M,N/A
10,SEI.F,SPT Energy Group Inc.,0.0270,-0.0005,-1.82%,"2,100",0,67.461M,4.50
11,BKBEF,Pipestone Energy Corp.,0.3689,0.0000,0.00%,"7,140","6,290",68.711M,N/A
12,MYE.AX,Mastermyne Group Limited,0.6700,-0.0300,-4.29%,"47,466","101,210",68.53M,6.09
13,ATHOF,Athabasca Oil Corporation,0.1325,0.0000,0.00%,"5,200","54,106",69.594M,N/A
14,CTRA,"Contura Energy, Inc.",3.7300,-0.1100,-2.86%,"58,144","337,853",68.256M,N/A
15,EGY,"VAALCO Energy, Inc.",1.1700,+0.0100,+0.86%,"35,374","327,182",67.224M,N/A
16,PHX.TO,PHX Energy Services Corp.,1.2600,0.0000,0.00%,20,"161,524",67.097M,N/A
17,MMLP,Martin Midstream Partners L.P.,1.7300,+0.0300,+1.76%,"114,902","450,969",67.215M,N/A
18,5O7.F,Total Energy Services Inc.,1.4000,-0.0300,-2.10%,500,"3,030",63.387M,3.97
19,0DH.F,PT Darma Henwa Tbk,0.0010,0.0000,0.00%,"44,000",0,67.259M,N/A
20,TTI,"TETRA Technologies, Inc.",0.5230,-0.0226,-4.14%,1.243M,6.596M,65.845M,N/A
21,EEG.AX,Empire Energy Group Limited,0.2500,-0.0200,-7.41%,"118,001","118,301",65.822M,N/A
22,EOG.V,Eco (Atlantic) Oil & Gas Ltd.,0.3550,-0.0200,-5.33%,"164,800","74,198",65.568M,N/A
23,BPT,BP Prudhoe Bay Royalty Trust,3.0355,-0.1145,-3.63%,"161,857","198,651",64.96M,1.83
24,SNM.V,ShaMaran Petroleum Corp.,0.0300,0.0000,0.00%,"4,000","77,870",64.819M,N/A
25,27Z.SG,HighPoint Resources Corporation,0.2720,+0.0080,+3.03%,0,158,65.313M,N/A
26,44M.F,Mermaid Maritime Public Company Limited,0.0435,-0.0020,-4.40%,"1,000",15,62.557M,N/A
27,SAMYAKINT.BO,Samyak International Limited,10.31,0.00,0.00%,2,0,64.409M,N/A
28,TGI.F,"TETRA Technologies, Inc.",0.4660,-0.0160,-3.32%,"1,000","9,666",58.713M,N/A
29,NNA,Navios Maritime Acquisition Corporation,3.9990,+0.0290,+0.73%,"25,783","208,777",63.732M,N/A
30,GXU.V,GoviEx Uranium Inc.,0.1450,-0.0200,-12.12%,"829,880","485,409",63.605M,N/A
31,RCCL.BO,Rajasthan Cylinders and Containers Ltd.,18.90,0.00,0.00%,3,89,63.534M,N/A
32,CWC.V,CWC Energy Services Corp.,0.1250,0.0000,0.00%,"2,500","28,366",63.447M,N/A
33,5M6.F,Magseis Fairfield ASA,0.1214,-0.0054,-4.26%,"4,500","8,869",40.502M,N/A
34,LUPA3.SA,Lupatech S.A.,2.4800,0.0000,0.00%,"627,400","726,122",63.085M,N/A
35,41S.F,Sinostar PEC Holdings Limited,0.0845,+0.0065,+8.33%,750,0,63.759M,4.45
36,EXPOGAS.BO,Expo Gas Containers Ltd,3.2700,0.0000,0.00%,876,"1,319",62.249M,9.48
37,PDPYF,Painted Pony Energy Ltd.,0.3838,-0.0137,-3.45%,"2,500","55,733",61.79M,N/A
38,CJ.TO,Cardinal Energy Ltd.,0.5400,-0.0100,-1.82%,"33,660","542,553",61.211M,N/A
39,IO7.F,Independent Oil and Gas plc,0.1025,-0.0055,-5.09%,500,7,60.156M,N/A
40,ATI.F,Athabasca Oil Corporation,0.1140,-0.0050,-4.20%,900,"10,497",58.942M,N/A
41,DLNG-PB,Dynagas LNG Partners LP,18.51,0.00,0.00%,"4,600","7,497",60.503M,N/A
42,KWN1.F,Agritrade Resources Limited,0.0090,0.0000,0.00%,0,0,60.347M,1.12
43,2LA.F,Pipestone Energy Corp.,0.3120,0.0000,0.00%,"20,000","1,329",60.747M,N/A
44,S8SA.F,Jintai Energy Holdings Limited,0.0115,0.0000,0.00%,100,0,57.165M,3.83
45,VAW.F,"VAALCO Energy, Inc.",1.0100,-0.0500,-4.72%,"1,502",200,56.145M,N/A
46,NLC.F,Noble Corporation plc,0.2377,-0.0089,-3.61%,500,"7,450",59.88M,N/A
47,RECO.V,Reconnaissance Energy Africa Ltd.,0.8400,+0.0300,+3.70%,"47,750","116,248",59.725M,N/A
48,PED,PEDEVCO Corp.,0.8350,-0.0295,-3.41%,"10,763","72,554",59.39M,N/A
49,UD1P.SG,PEDEVCO Corp.,0.7100,-0.0300,-4.05%,0,46,59.197M,N/A
50,TGL.TO,TransGlobe Energy Corporation,0.8100,0.0000,0.00%,"25,446","29,270",58.76M,N/A
51,ALVOF,Alvopetro Energy Ltd.,0.5681,+0.0081,+1.45%,"7,450","27,232",52.351M,N/A
52,BKEP,"Blueknight Energy Partners, L.P.",1.4200,-0.0200,-1.39%,"15,878","202,935",58.269M,N/A
53,NINE,"Nine Energy Service, Inc.",1.8300,-0.0700,-3.68%,"44,616","517,056",58.118M,N/A
54,CTP.AX,Central Petroleum Limited,0.0800,+0.0010,+1.27%,"166,821","722,732",57.845M,8.00
55,CONTPTR.BO,Continental Petroleums Limited,20.80,-0.50,-2.35%,650,635,57.83M,3.80
56,BMI.F,BP Prudhoe Bay Royalty Trust,2.6700,-0.0260,-0.96%,350,56,59.022M,1.61
57,GAS.AX,State Gas Limited,0.3900,+0.0300,+8.33%,"20,000","27,262",57.079M,N/A
58,HAVI.OL,Havila Shipping ASA,2.3800,-0.0200,-0.83%,"13,508","29,838",56.588M,N/A
59,5RA.SG,PT Resource Alam Indonesia Tbk,0.0055,0.0000,0.00%,0,0,57.491M,5.50
60,YGR.TO,Yangarra Resources Ltd.,0.6600,-0.0100,-1.49%,"54,990","284,316",56.351M,1.63
61,CXC1.SG,Zoltav Resources Inc.,0.3700,+0.0020,+0.54%,0,0,55.969M,N/A
62,PSD.TO,Pulse Seismic Inc.,1.0300,0.0000,0.00%,500,"14,193",55.407M,N/A
63,CRC,California Resources Corporation,1.1150,+0.0250,+2.29%,"470,914",4.016M,55.14M,N/A
64,3BEA.SG,Trinity Exploration & Production plc,0.0772,-0.0010,-1.28%,0,704,31.133M,N/A
65,ENGT,"Energy & Technology, Corp.",0.3300,0.0000,0.00%,"1,009",558,54.635M,N/A
66,59U.F,Uranium Royalty Corp.,0.7400,+0.0300,+4.23%,200,"3,204",54.253M,N/A
67,DYL.AX,Deep Yellow Limited,0.2200,0.0000,0.00%,"85,304","240,243",53.875M,N/A
68,PEA.TO,Pieridae Energy Limited,0.3400,-0.0100,-2.86%,"38,288","82,533",53.598M,N/A
69,QEC.TO,Questerre Energy Corporation,0.1250,0.0000,0.00%,"4,500","27,153",53.44M,N/A
70,NEJ.F,"Nine Energy Service, Inc.",1.6400,-0.0400,-2.38%,"7,340",828,52.077M,N/A
71,ISENF,IsoEnergy Ltd.,0.6150,+0.0250,+4.24%,"4,040","33,089",51.891M,N/A
72,TUSK,"Mammoth Energy Services, Inc.",1.1300,-0.0500,-4.24%,"14,509","346,138",51.656M,N/A
73,5M8.F,"Mammoth Energy Services, Inc.",1.0200,-0.0700,-6.42%,"1,100",242,44.627M,N/A
74,XPK.F,White Energy Company Limited,0.0795,+0.0060,+8.16%,"10,000",238,47.701M,N/A
75,P1M.HM,Peninsula Energy Limited,0.0380,0.0000,0.00%,"30,000",0,7.499M,N/A
76,D5T1.SG,Great Eastern Energy Corporation Limited,0.1140,+0.0010,+0.88%,0,912,13.791M,1.63
77,EU.V,enCore Energy Corp.,0.3200,+0.0100,+3.23%,"35,843","313,130",50.951M,N/A
78,I01.F,IsoEnergy Ltd.,0.5150,+0.0050,+0.98%,"6,025","8,622",44.444M,N/A
79,772.SG,Macro Enterprises Inc.,1.5000,0.0000,0.00%,0,15,49.747M,N/A
80,3B8.F,ShaMaran Petroleum Corp.,0.0125,0.0000,0.00%,"37,500",935,42.315M,N/A
81,8631.HK,Sun Kong Holdings Limited,0.124,-0.005,-3.88%,3.88M,16.12M,49.6M,N/A
82,8270.HK,China CBM Group Company Limited,0.033,+0.001,+3.12%,2.48M,"80,769",43.543M,N/A
83,CELP,"Cypress Environmental Partners, L.P.",4.0500,-0.0753,-1.83%,"6,461","24,950",49.448M,5.44
84,HOJ.F,Horizon Oil Limited,0.0285,-0.0005,-1.72%,"1,000","1,632",48.906M,N/A
85,4SM.F,Magnora ASA,0.8780,+0.0680,+8.40%,531,0,53.625M,1.10
86,GVXXF,GoviEx Uranium Inc.,0.1101,-0.0131,-10.63%,"404,986","320,696",48.296M,N/A
87,1L4.F,Leucrotta Exploration Inc.,0.2220,-0.0060,-2.63%,12,0,47.161M,N/A
88,BRNGF,Buru Energy Limited,0.0690,+0.0290,+72.50%,"60,000",0,47.294M,1.50
89,SND,"Smart Sand, Inc.",1.1350,-0.0550,-4.62%,"84,719","400,570",47.759M,1.67
90,GIFI,"Gulf Island Fabrication, Inc.",3.1200,-0.0700,-2.19%,"3,338","75,604",47.706M,N/A
91,M05.SI,MTQ Corporation Limited,0.2200,0.0000,0.00%,"20,100","56,920",47.583M,11.00
92,PNE.TO,Pine Cliff Energy Ltd.,0.1450,0.0000,0.00%,"144,000","360,362",47.529M,N/A
93,RHN.F,Enwell Energy plc,0.1280,+0.0005,+0.39%,"108,000",0,48.891M,3.37
94,KLXE,"KLX Energy Services Holdings, Inc.",1.9065,-0.0135,-0.70%,"157,224",1.608M,47.399M,N/A
95,DOP.SG,Aminex PLC,0.0038,+0.0012,+46.15%,0,483,53.266M,N/A
96,TPL-H.V,Tethys Petroleum Limited,0.4500,0.0000,0.00%,"8,500","5,449",47.23M,N/A
97,1SD.F,"Smart Sand, Inc.",1.0400,+0.0200,+1.96%,"12,000","1,666",45.138M,1.53
98,RCKHF,Rockhopper Exploration plc,0.1025,0.0000,0.00%,372,"2,045",45.418M,N/A
99,CR.TO,Crew Energy Inc.,0.3100,-0.0050,-1.59%,"68,584","795,240",47.025M,N/A
0,OXFCF,Velocys plc,0.0900,-0.0150,-14.29%,"24,000","7,300",45.366M,N/A
1,16Q.F,China Qinfa Group Limited,0.0110,0.0000,0.00%,"1,000",16,46.357M,N/A
2,RF7.SI,AMOS Group Limited,0.0180,0.0000,0.00%,"15,000","16,792",46.753M,N/A
3,PPE.F,Painted Pony Energy Ltd.,0.2900,-0.0120,-3.97%,500,7,45.158M,N/A
4,BTP.SI,Baker Technology Limited,0.2300,0.0000,0.00%,"67,000","28,368",46.662M,N/A
5,CRLFF,Cardinal Energy Ltd.,0.4000,0.0000,0.00%,"6,682","43,505",46.036M,N/A
6,BLU.AX,Blue Energy Limited,0.0350,-0.0020,-5.41%,2.76M,4.797M,46.443M,N/A
7,BNE.TO,Bonterra Energy Corp.,1.3800,+0.0200,+1.47%,"5,982","102,917",46.077M,N/A
8,7GU.F,GoviEx Uranium Inc.,0.1050,-0.0050,-4.55%,"2,500","15,287",46.059M,N/A
9,1CLB.F,California Resources Corporation,0.9600,-0.0500,-4.95%,600,582,45.297M,N/A
10,O7N.F,Velocys plc,0.0852,-0.0020,-2.29%,"204,554","424,269",45.719M,N/A
11,YGRAF,Yangarra Resources Ltd.,0.4990,-0.0214,-4.11%,"6,000","9,816",40.502M,2.29
12,A6Y.F,Alvopetro Energy Ltd.,0.4440,-0.0520,-10.48%,"1,000",16,40.84M,N/A
13,DR0.F,Deutsche Rohstoff AG,8.98,-0.14,-1.54%,40,642,44.877M,144.84
14,MCEP,"Mid-Con Energy Partners, LP",3.1100,+0.0100,+0.32%,"46,649","495,856",44.509M,16.99
15,DR0.DE,Deutsche Rohstoff AG,8.98,-0.22,-2.39%,"3,212","9,246",44.486M,144.84
16,FGPR,"Ferrellgas Partners, L.P.",0.4575,-0.0025,-0.54%,"2,137","153,261",44.447M,N/A
17,SD,"SandRidge Energy, Inc.",1.2300,-0.0100,-0.81%,"101,435","779,968",44.009M,N/A
18,CWE.F,Crown Energy AB (publ),0.0670,+0.0040,+6.35%,"45,700",0,43.777M,1.49
19,CU5A.F,Cue Energy Resources Limited,0.0520,+0.0005,+0.97%,"10,000",0,45.628M,6.50
20,OXC.TO,Oryx Petroleum Corporation Limited,0.0800,-0.0050,-5.88%,"16,000","13,026",44.199M,N/A
21,GU2.F,"Gulf Island Fabrication, Inc.",2.7400,-0.0600,-2.14%,250,3,42.199M,N/A
22,TGA,TransGlobe Energy Corporation,0.6132,+0.0084,+1.39%,"57,118","159,708",43.991M,N/A
23,MDIN-L.TA,Modiin Energy-Limited Partnership,374.10,-0.90,-0.24%,"16,268","39,140",43.588M,"6,033.87"
24,AMPY,Amplify Energy Corp.,1.1550,-0.0350,-2.94%,"150,197","926,227",43.389M,N/A
25,R4Y.F,Rockhopper Exploration plc,0.0799,+0.0002,+0.25%,"2,700",215,44.323M,N/A
26,PLSDF,Pulse Seismic Inc.,0.7316,0.0000,0.00%,500,"7,658",40.913M,N/A
27,LYK1.F,The Parkmead Group Plc,0.4010,+0.0010,+0.25%,"7,090",0,43.526M,N/A
28,RNGR,"Ranger Energy Services, Inc.",2.7841,-0.0259,-0.92%,"6,246","22,316",42.718M,18.56
29,RECAF,Reconnaissance Energy Africa Ltd.,0.6100,+0.0015,+0.25%,"19,658","76,208",42.63M,N/A
30,88E.AX,88 Energy Limited,0.0050,-0.0010,-16.67%,17.846M,19.555M,43.001M,N/A
31,7PX.SG,PHX Energy Services Corp.,0.7600,+0.0050,+0.66%,0,0,44.092M,N/A
32,SBOW,"SilverBow Resources, Inc.",3.5750,-0.0250,-0.69%,"60,550","317,524",42.494M,0.45
33,024.F,Mastermyne Group Limited,0.3960,-0.0100,-2.46%,"5,000",80,43.052M,10.70
34,RO3.F,Robit Oyj,1.9850,-0.0150,-0.75%,"1,080",29,41.739M,N/A
35,3KX.F,SDX Energy plc,0.1695,+0.0015,+0.89%,800,0,39.928M,N/A
36,ROBIT.HE,Robit Oyj,2.0000,0.0000,0.00%,"2,070","16,846",42.054M,N/A
37,KEH.F,Chinese People Holdings Company Limited,0.0015,0.0000,0.00%,"10,958","1,129",41.782M,0.38
38,0578.HK,Rosan Resources Holdings Limited,0.040,-0.003,-6.98%,"950,100","368,515",41.607M,N/A
39,DOFSQ,"Diamond Offshore Drilling, Inc.",0.3000,+0.0100,+3.45%,"142,080",3.516M,41.415M,N/A
40,0ZW.F,CWC Energy Services Corp.,0.0715,-0.0005,-0.69%,0,0,41.132M,7.15
41,ZN,"Zion Oil & Gas, Inc.",0.2378,-0.0116,-4.65%,"918,719",3.625M,41.227M,N/A
42,EOI.SG,Eco (Atlantic) Oil & Gas Ltd.,0.2165,+0.0005,+0.23%,0,884,45.32M,N/A
43,SDRLF,Seadrill Limited,0.4100,0.0000,0.00%,"289,651",1.425M,41.135M,N/A
44,GXE.TO,Gear Energy Ltd.,0.1900,0.0000,0.00%,"15,000","265,061",41.129M,N/A
45,RES.AX,Resource Generation Limited,0.0700,0.0000,0.00%,"134,075","170,222",40.697M,N/A
46,88S1.F,Sound Energy plc,0.0293,-0.0024,-7.57%,"27,000","1,634",36.892M,N/A
47,KX4.F,"KLX Energy Services Holdings, Inc.",1.6500,0.0000,0.00%,500,406,42.202M,N/A
48,S1P.F,S.D. Standard Drilling Plc,0.0664,+0.0006,+0.91%,"12,000",190,39.908M,N/A
49,PHX,Panhandle Oil and Gas Inc.,2.4600,0.0000,0.00%,"46,235","158,208",40.207M,N/A
50,PEIX,"Pacific Ethanol, Inc.",0.7202,-0.0149,-2.03%,"110,748",1.373M,39.961M,N/A
51,TPC1.SG,Jersey Oil and Gas Plc,1.7000,+0.0050,+0.29%,300,232,38.815M,47.22
52,C0Y.F,Cardinal Energy Ltd.,0.3160,0.0000,0.00%,"1,710","2,158",40.7M,N/A
53,NNH1.F,President Energy Plc,0.0074,-0.0004,-5.13%,"25,000",0,34.72M,N/A
54,2GY.SG,AMOS Group Limited,0.0060,+0.0010,+20.00%,0,0,35.581M,N/A
55,RVDO,Riverdale Oil and Gas Corporation,1.5000,+0.1400,+10.29%,"83,275","158,902",39.489M,N/A
56,QTEYF,Questerre Energy Corporation,0.0824,0.0000,0.00%,"3,358",679,39.46M,N/A
57,OBE.TO,Obsidian Energy Ltd.,0.5400,-0.0100,-1.82%,"65,859","139,509",39.432M,N/A
58,PFIE,"Profire Energy, Inc.",0.8250,+0.0229,+2.86%,"29,194","95,922",39.341M,N/A
59,CRT,Cross Timbers Royalty Trust,6.55,-0.04,-0.61%,"3,554","28,695",39.299M,6.57
60,TRP.F,TransGlobe Energy Corporation,0.5250,-0.0100,-1.87%,"2,096",58,37.642M,N/A
61,0XD.F,Reconnaissance Energy Africa Ltd.,0.5150,+0.0190,+3.83%,"1,000","7,686",39.037M,N/A
62,702B.F,Yangarra Resources Ltd.,0.4180,-0.0120,-2.79%,"1,550",371,36.302M,1.92
63,BMT.SI,New Silkroutes Group Limited,0.1870,0.0000,0.00%,"1,000","26,568",38.983M,62.33
64,BRU.AX,Buru Energy Limited,0.0900,-0.0010,-1.10%,"338,069","426,727",38.887M,N/A
65,SA2D.F,"SandRidge Energy, Inc.",1.0800,-0.0400,-3.57%,25,32,38.506M,N/A
66,STGAF,Sterling Energy plc,0.1600,0.0000,0.00%,"7,332",995,32.856M,N/A
67,19W.MU,"SilverBow Resources, Inc.",2.9925,-0.1500,-4.77%,163,20,36.026M,0.38
68,CCLP,CSI Compressco LP,0.8054,+0.0354,+4.60%,"34,443","558,143",38.131M,N/A
69,ENCUF,enCore Energy Corp.,0.2388,+0.0090,+3.92%,"75,633","178,446",37.876M,N/A
70,XYTA.F,China Huarong Energy Company Limited,0.0060,0.0000,0.00%,"9,800",0,39.721M,N/A
71,DO1.F,"Diamond Offshore Drilling, Inc.",0.2485,-0.0300,-10.77%,"1,170","24,800",31.582M,N/A
72,PVL,Permianville Royalty Trust,1.1300,-0.0300,-2.59%,"66,254","144,154",37.29M,3.53
73,SLNG,"Stabilis Energy, Inc.",2.2000,0.0000,0.00%,200,880,37.173M,N/A
74,PUD.F,Pulse Seismic Inc.,0.6500,-0.0100,-1.52%,"1,000",50,36.708M,N/A
75,4P31.F,Pieridae Energy Limited,0.1640,-0.0070,-4.09%,"1,724",27,34.544M,N/A
76,FET,"Forum Energy Technologies, Inc.",0.3300,-0.0267,-7.49%,1.608M,7.279M,36.751M,N/A
77,6SD.F,"Shelf Drilling, Ltd.",0.2570,-0.0060,-2.28%,"4,000","1,112",36.868M,N/A
78,AOGL.L,Attis Oil & Gas Ltd,0.0113,-0.0007,-5.83%,44.76M,122.953M,1.223M,N/A
79,MOAEY,Mongolia Energy Corporation Limited,1.1300,0.0000,0.00%,100,298,N/A,N/A
80,3H3.F,Hidili Industry International Development Limited,0.0120,-0.0005,-4.00%,"70,000",0,39.198M,N/A
81,GWCC.F,EPI (Holdings) Limited,0.0030,+0.0020,+200.00%,"63,000","5,290",68.139M,N/A
82,5GI.SI,Interra Resources Limited,0.0550,0.0000,0.00%,"732,500",8.842M,36.052M,N/A
83,PFR.F,"Profire Energy, Inc.",0.7000,-0.0400,-5.41%,700,0,34.344M,N/A
84,0PE.F,Petrolia SE,0.5650,-0.0300,-5.04%,"1,000",183,32.475M,N/A
85,DPAM.PA,Les Docks des Petroles d'Ambes -SA,366.00,0.00,0.00%,30,44,35.795M,11.09
86,CWEGF,Crew Energy Inc.,0.2399,-0.0001,-0.03%,"5,025","42,535",35.274M,N/A
87,TAP.AX,Tap Oil Limited,0.0830,-0.0010,-1.19%,"33,365","219,435",35.519M,1.02
88,IO,ION Geophysical Corporation,2.3600,+0.0500,+2.16%,"131,125",1.509M,35.486M,N/A
89,DYLLF,Deep Yellow Limited,0.1625,+0.0055,+3.50%,"1,000","32,494",38.883M,N/A
90,ILDR.TA,Israel Land Development - Urban Renewal Ltd.,136.40,+0.80,+0.59%,420,"4,318",35.365M,N/A
91,FTSI,"FTS International, Inc.",6.56,+0.17,+2.66%,"20,174","688,162",35.285M,N/A
92,PRT,PermRock Royalty Trust,2.8561,-0.0239,-0.83%,"1,629","38,467",34.746M,4.36
93,BLY.AX,Boart Longyear Limited,0.4000,-0.0050,-1.23%,"8,893","24,858",35.155M,N/A
94,PIFYF,Pine Cliff Energy Ltd.,0.1082,0.0000,0.00%,"130,200","19,623",35.095M,N/A
95,BMN.AX,Bannerman Resources Limited,0.0330,-0.0020,-5.71%,1.053M,1.856M,34.94M,N/A
96,QE1.F,Questerre Energy Corporation,0.0615,0.0000,0.00%,265,4,34.886M,N/A
97,5AH.F,Panhandle Oil and Gas Inc.,2.1400,-0.1600,-6.96%,700,377,33.171M,N/A
98,C9J.F,Central Petroleum Limited,0.0390,0.0000,0.00%,"4,000",0,35.214M,N/A
99,2OQ.F,Amplify Energy Corp.,1.0400,-0.0100,-0.95%,500,"1,302",39.146M,N/A
0,PZQA.F,Providence Resources P.l.c.,0.0314,-0.0010,-3.09%,"2,500",40,34.826M,N/A
1,JKX.F,JKX Oil & Gas plc,0.1770,-0.0035,-1.94%,"1,300",20,33.482M,1.34
2,RNET,"RigNet, Inc.",1.6800,-0.0700,-4.00%,"72,672","696,066",34.365M,N/A
3,HWO.TO,High Arctic Energy Services Inc,0.6900,-0.0300,-4.17%,"56,789","51,677",34.24M,N/A
4,TK4.F,Tsakos Energy Navigation Limited,1.7300,0.0000,0.00%,124,"1,564",34.197M,N/A
5,AXAS,Abraxas Petroleum Corporation,0.2025,-0.0125,-5.81%,1.76M,13.41M,34.034M,N/A
6,PACD,Pacific Drilling S.A.,0.4533,-0.0117,-2.52%,1.316M,7.099M,34.087M,N/A
7,AREC,American Resources Corporation,1.3001,-0.0099,-0.76%,"90,974","84,864",33.855M,N/A
8,DWSN,Dawson Geophysical Company,1.4500,-0.0900,-5.84%,"47,027","49,191",33.822M,N/A
9,3QO.F,"Zion Oil & Gas, Inc.",0.1730,-0.0170,-8.95%,"15,000",994,34.806M,N/A
10,MVO,MV Oil Trust,2.9242,-0.4358,-12.97%,"107,297","46,011",33.628M,3.16
11,AZZ.TO,Azarga Uranium Corp.,0.1700,+0.0050,+3.03%,"77,000","221,006",33.494M,N/A
12,E1E.F,Empyrean Energy Plc,0.0590,+0.0002,+0.34%,0,0,33.947M,59.00
13,POE.V,Pan Orient Energy Corp.,0.6300,0.0000,0.00%,"7,500","79,120",33.364M,N/A
14,TRCH,"Torchlight Energy Resources, Inc.",0.3434,-0.0153,-4.27%,"73,843","668,120",32.35M,N/A
